"351020 Capão Bonito";47619;47619
"351030 Capela do Alto";16415;16415
"351040 Capivari";46431;46431
"351050 Caraguatatuba";92976;92976
"351060 Carapicuíba";367111;367111
"351070 Cardoso";12010;12010
"351080 Casa Branca";28311;28311
"351090 Cássia dos Coqueiros";2814;2814
"351100 Castilho";17008;17008
"351110 Catanduva";112377;112377
"351120 Catiguá";7037;7037
"351130 Cedral";7570;7570
"351140 Cerqueira César";16842;16842
"351150 Cerquilho";35814;35814
"351160 Cesário Lange";14671;14671
"351170 Charqueada";14495;14495
"355720 Chavantes";12461;12461
"351190 Clementina";6455;6455
"351200 Colina";17477;17477
"351210 Colômbia";6128;6128
"351220 Conchal";24657;24657
"351230 Conchas";16044;16044
"351240 Cordeirópolis";19956;19956
"351250 Coroados";4981;4981
"351260 Coronel Macedo";5408;5408
"351270 Corumbataí";3935;3935
"351280 Cosmópolis";53437;53437
"351290 Cosmorama";7473;7473
"351300 Cotia";181444;181444
"351310 Cravinhos";30937;30937
"351320 Cristais Paulista";7301;7301
"351330 Cruzália";2492;2492
"351340 Cruzeiro";77314;77314
"351350 Cubatão";116790;116790
"351360 Cunha";23006;23006
"351370 Descalvado";30832;30832
"351380 Diadema";380513;380513
"351385 Dirce Reis";1701;1701
"351390 Divinolândia";11879;11879
"351400 Dobrada";7698;7698
"351410 Dois Córregos";24327;24327
"351420 Dolcinópolis";2176;2176
"351430 Dourado";8827;8827
"351440 Dracena";43048;43048
"351450 Duartina";12670;12670
"351460 Dumont";7477;7477
"351470 Echaporã";6721;6721
"351480 Eldorado";14773;14773
"351490 Elias Fausto";15279;15279
"351492 Elisiário";2941;2941
"351495 Embaúba";2511;2511
"351500 Embu das Artes";230850;230850
"351510 Embu-Guaçu";61583;61583
"351512 Emilianópolis";3037;3037
"351515 Engenheiro Coelho";13414;13414
"351518 Espírito Santo do Pinhal";42297;42297
"351519 Espírito Santo do Turvo";4082;4082
"355730 Estiva Gerbi";9734;9734
"351520 Estrela d'Oeste";8440;8440
"351530 Estrela do Norte";2710;2710
"351535 Euclides da Cunha Paulista";10129;10129
"351540 Fartura";15563;15563
"351560 Fernando Prestes";5628;5628
"351550 Fernandópolis";64894;64894
"351565 Fernão";1540;1540
"351570 Ferraz de Vasconcelos";160253;160253
"351580 Flora Rica";1999;1999
"351590 Floreal";3184;3184
"351600 Flórida Paulista";12346;12346
"351610 Florínia";3043;3043
"351620 Franca";312052;312052
"351630 Francisco Morato";148539;148539
"351640 Franco da Rocha";123780;123780
"351650 Gabriel Monteiro";2785;2785
"351660 Gália";7591;7591
"351670 Garça";44236;44236
"351680 Gastão Vidigal";4011;4011
"351685 Gavião Peixoto";4392;4392
"351690 General Salgado";11015;11015
"351700 Getulina";10851;10851
"351710 Glicério";4616;4616
"351720 Guaiçara";10248;10248
"351730 Guaimbê";5460;5460
"351740 Guaíra";37027;37027
"351750 Guapiaçu";16523;16523
"351760 Guapiara";19280;19280
"351770 Guará";19916;19916
"351780 Guaraçaí";8868;8868
"351790 Guaraci";9692;9692
"351800 Guarani d'Oeste";2037;2037
"351810 Guarantã";6529;6529
"351820 Guararapes";30542;30542
"351830 Guararema";24627;24627
"351840 Guaratinguetá";111191;111191
"351850 Guareí";12857;12857
"351860 Guariba";34295;34295
"351870 Guarujá";285815;285815
"351880 Guarulhos";1182073;1182073
"351885 Guatapará";6860;6860
"351890 Guzolândia";4657;4657
"351900 Herculândia";8583;8583
"351905 Holambra";9640;9640
"351907 Hortolândia";178481;178481
"351910 Iacanga";9444;9444
"351920 Iacri";6756;6756
"351925 Iaras";4957;4957
"351930 Ibaté";29484;29484
"351940 Ibirá";10484;10484
"351950 Ibirarema";6409;6409
"351960 Ibitinga";51401;51401
"351970 Ibiúna";69780;69780
"351980 Icém";7323;7323
"351990 Iepê";7646;7646
"352000 Igaraçu do Tietê";23601;23601
"352010 Igarapava";27700;27700
"352020 Igaratá";8800;8800
"352030 Iguape";28903;28903
"352042 Ilha Comprida";8150;8150
"352044 Ilha Solteira";25195;25195
"352040 Ilhabela";25411;25411
"352050 Indaiatuba";180780;180780
"352060 Indiana";4999;4999
"352070 Indiaporã";4076;4076
"352080 Inúbia Paulista";3574;3574
"352090 Ipaussu";13483;13483
"352100 Iperó";24301;24301
"352110 Ipeúna";5372;5372
"352115 Ipiguá";4107;4107
"352120 Iporanga";4534;4534
"352130 Ipuã";13424;13424
"352140 Iracemápolis";18409;18409
"352150 Irapuã";7167;7167
"352160 Irapuru";7829;7829
"352170 Itaberá";18815;18815
"352180 Itaí";23206;23206
"352190 Itajobi";14772;14772
"352200 Itaju";3039;3039
"352210 Itanhaém";82105;82105
"352215 Itaóca";3310;3310
"352220 Itapecerica da Serra";145589;145589
"352230 Itapetininga";139099;139099
"352240 Itapeva";87664;87664
"352250 Itapevi";187637;187637
"352260 Itapira";67828;67828
"352265 Itapirapuã Paulista";3835;3835
"352270 Itápolis";39977;39977
"352280 Itaporanga";14827;14827
"352290 Itapuí";11625;11625
"352300 Itapura";4221;4221
"352310 Itaquaquecetuba";306728;306728
"352320 Itararé";48499;48499
"352330 Itariri";14981;14981
"352340 Itatiba";94406;94406
"352350 Itatinga";17272;17272
"352360 Itirapina";14640;14640
"352370 Itirapuã";5826;5826
"352380 Itobi";7701;7701
"352390 Itu";149135;149135
"352400 Itupeva";37103;37103
"352410 Ituverava";38526;38526
"352420 Jaborandi";6680;6680
"352430 Jaboticabal";71464;71464
"352440 Jacareí";207114;207114
"352450 Jaci";5068;5068
"352460 Jacupiranga";17567;17567
"352470 Jaguariúna";38436;38436
"352480 Jales";47817;47817
"352490 Jambeiro";4840;4840
"352500 Jandira";103233;103233
"352510 Jardinópolis";35321;35321
"352520 Jarinu";21215;21215
"352530 Jaú";125366;125366
"352540 Jeriquara";3298;3298
"352550 Joanópolis";11421;11421
"352560 João Ramalho";4109;4109
"352570 José Bonifácio";31671;31671
"352580 Júlio Mesquita";4417;4417
"352585 Jumirim";2582;2582
"352590 Jundiaí";357316;357316
"352600 Junqueirópolis";18384;18384
"352610 Juquiá";20341;20341
"352620 Juquitiba";28385;28385
"352630 Lagoinha";5020;5020
"352640 Laranjal Paulista";24416;24416
"352650 Lavínia";7266;7266
"352660 Lavrinhas";6481;6481
"352670 Leme";88859;88859
"352680 Lençóis Paulista";59954;59954
"352690 Limeira";270216;270216
"352700 Lindóia";6254;6254
"352710 Lins";70644;70644
"352720 Lorena";82477;82477
"352725 Lourdes";2125;2125
"352730 Louveira";31777;31777
"352740 Lucélia";19643;19643
"352750 Lucianópolis";2261;2261
"352760 Luís Antônio";9609;9609
"352770 Luiziânia";4798;4798
"352780 Lupércio";4406;4406
"352790 Lutécia";2871;2871
"352800 Macatuba";16432;16432
"352810 Macaubal";7726;7726
"352820 Macedônia";3804;3804
"352830 Magda";3387;3387
"352840 Mairinque";42779;42779
"352850 Mairiporã";73096;73096
"352860 Manduri";8878;8878
"352870 Marabá Paulista";4405;4405
"352880 Maracaí";13516;13516
"352885 Marapoama";2512;2512
"352890 Mariápolis";3986;3986
"352900 Marília";213070;213070
"352910 Marinópolis";2206;2206
"352920 Martinópolis";23945;23945
"352930 Matão";76348;76348
"352940 Mauá";402145;402145
"352950 Mendonça";4339;4339
"352960 Meridiano";4034;4034
"352965 Mesópolis";1955;1955
"352970 Miguelópolis";20291;20291
"352980 Mineiros do Tietê";12046;12046
"353000 Mira Estrela";2786;2786
"352990 Miracatu";21970;21970
"353010 Mirandópolis";27447;27447
"353020 Mirante do Paranapanema";17091;17091
"353030 Mirassol";52561;52561
"353040 Mirassolândia";4140;4140
"353050 Mococa";67639;67639
"353060 Mogi das Cruzes";370273;370273
"353070 Mogi Guaçu";134547;134547
"353080 Mogi Mirim";86312;86312
"353090 Mombuca";3273;3273
"353100 Monções";2150;2150
"353110 Mongaguá";42144;42144
"353120 Monte Alegre do Sul";6939;6939
"353130 Monte Alto";46389;46389
"353140 Monte Aprazível";20713;20713
"353150 Monte Azul Paulista";19710;19710
"353160 Monte Castelo";4179;4179
"353180 Monte Mor";44671;44671
"353170 Monteiro Lobato";3985;3985
"353190 Morro Agudo";28103;28103
"353200 Morungaba";11184;11184
"353205 Motuca";4200;4200
"353210 Murutinga do Sul";4190;4190
"353215 Nantes";2567;2567
"353220 Narandiba";4138;4138
"353230 Natividade da Serra";6979;6979
"353240 Nazaré Paulista";15879;15879
"353250 Neves Paulista";9060;9060
"353260 Nhandeara";10745;10745
"353270 Nipoã";3904;3904
"353280 Nova Aliança";5507;5507
"353282 Nova Campina";8151;8151
"353284 Nova Canaã Paulista";2344;2344
"353286 Nova Castilho";1090;1090
"353290 Nova Europa";8588;8588
"353300 Nova Granada";18641;18641
"353310 Nova Guataporanga";2190;2190
"353320 Nova Independência";2668;2668
"353330 Nova Luzitânia";3199;3199
"353340 Nova Odessa";48183;48183
"353325 Novais";4058;4058
"353350 Novo Horizonte";35545;35545
"353360 Nuporanga";6749;6749
"353370 Ocauçu";4270;4270
"353380 Óleo";2894;2894
"353390 Olímpia";49390;49390
"353400 Onda Verde";3759;3759
"353410 Oriente";6114;6114
"353420 Orindiúva";5099;5099
"353430 Orlândia";38997;38997
"353440 Osasco";677004;677004
"353450 Oscar Bressane";2609;2609
"353460 Osvaldo Cruz";31101;31101
"353470 Ourinhos";101298;101298
"353480 Ouro Verde";7688;7688
"353475 Ouroeste";7612;7612
"353490 Pacaembu";13226;13226
"353500 Palestina";10404;10404
"353510 Palmares Paulista";10024;10024
"353520 Palmeira d'Oeste";10180;10180
"353530 Palmital";21495;21495
"353540 Panorama";14510;14510
"353550 Paraguaçu Paulista";42090;42090
"353560 Paraibuna";17651;17651
"353570 Paraíso";5825;5825
"353580 Paranapanema";17168;17168
"353590 Paranapuã";3825;3825
"353600 Parapuã";11244;11244
"353610 Pardinho";5320;5320
"353620 Pariquera-Açu";18537;18537
"353625 Parisi";2043;2043
"353630 Patrocínio Paulista";12577;12577
"353640 Paulicéia";6007;6007
"353650 Paulínia";69567;69567
"353657 Paulistânia";1825;1825
"353660 Paulo de Faria";8753;8753
"353670 Pederneiras";40230;40230
"353680 Pedra Bela";5846;5846
"353690 Pedranópolis";2707;2707
"353700 Pedregulho";15764;15764
"353710 Pedreira";39600;39600
"353715 Pedrinhas Paulista";2977;2977
"353720 Pedro de Toledo";9980;9980
"353730 Penápolis";58157;58157
"353740 Pereira Barreto";25630;25630
"353750 Pereiras";7059;7059
"353760 Peruíbe";57335;57335
"353770 Piacatu";5107;5107
"353780 Piedade";52515;52515
"353790 Pilar do Sul";25909;25909
"353800 Pindamonhangaba";140760;140760
"353810 Pindorama";14504;14504
"353820 Pinhalzinho";12431;12431
"353830 Piquerobi";3599;3599
"353850 Piquete";14987;14987
"353860 Piracaia";24914;24914
"353870 Piracicaba";357007;357007
"353880 Piraju";28926;28926
"353890 Pirajuí";22041;22041
"353900 Pirangi";10615;10615
"353910 Pirapora do Bom Jesus";14545;14545
"353920 Pirapozinho";24091;24091
"353930 Pirassununga";69384;69384
"353940 Piratininga";11671;11671
"353950 Pitangueiras";34231;34231
"353960 Planalto";4199;4199
"353970 Platina";3119;3119
"353980 Poá";103854;103854
"353990 Poloni";5237;5237
"354000 Pompéia";19619;19619
"354010 Pongaí";3671;3671
"354020 Pontal";36241;36241
"354025 Pontalinda";3923;3923
"354030 Pontes Gestal";2593;2593
"354040 Populina";4438;4438
"354050 Porangaba";7741;7741
"354060 Porto Feliz";48531;48531
"354070 Porto Ferreira";50824;50824
"354075 Potim";17134;17134
"354080 Potirendaba";14989;14989
"354085 Pracinha";2252;2252
"354090 Pradópolis";15694;15694
"354100 Praia Grande";236135;236135
"354105 Pratânia";4407;4407
"354110 Presidente Alves";4320;4320
"354120 Presidente Bernardes";14436;14436
"354130 Presidente Epitácio";41410;41410
"354140 Presidente Prudente";204132;204132
"354150 Presidente Venceslau";38609;38609
"354160 Promissão";34408;34408
"354165 Quadra";3040;3040
"354170 Quatá";12581;12581
"354180 Queiroz";2576;2576
"354190 Queluz";10552;10552
"354200 Quintana";5890;5890
"354210 Rafard";8712;8712
"354220 Rancharia";29523;29523
"354230 Redenção da Serra";4055;4055
"354240 Regente Feijó";18253;18253
"354250 Reginópolis";6281;6281
"354260 Registro";55402;55402
"354270 Restinga";6277;6277
"354280 Ribeira";3515;3515
"354290 Ribeirão Bonito";12021;12021
"354300 Ribeirão Branco";20145;20145
"354310 Ribeirão Corrente";4195;4195
"354320 Ribeirão do Sul";4584;4584
"354323 Ribeirão dos Índios";2259;2259
"354325 Ribeirão Grande";7596;7596
"354330 Ribeirão Pires";111875;111875
"354340 Ribeirão Preto";572605;572605
"354360 Rifaina";3471;3471
"354370 Rincão";10640;10640
"354380 Rinópolis";10341;10341
"354390 Rio Claro";182416;182416
"354400 Rio das Pedras";27393;27393
"354410 Rio Grande da Serra";41818;41818
"354420 Riolândia";9885;9885
"354350 Riversul";6810;6810
"354425 Rosana";22353;22353
"354430 Roseira";9357;9357
"354440 Rubiácea";2612;2612
"354450 Rubinéia";2817;2817
"354460 Sabino";5224;5224
"354470 Sagres";2477;2477
"354480 Sales";5168;5168
"354490 Sales Oliveira";10246;10246
"354500 Salesópolis";15425;15425
"354510 Salmourão";4742;4742
"354515 Saltinho";6639;6639
"354520 Salto";102323;102323
"354530 Salto de Pirapora";38746;38746
"354540 Salto Grande";8848;8848
"354550 Sandovalina";3503;3503
"354560 Santa Adélia";14278;14278
"354570 Santa Albertina";5804;5804
"354580 Santa Bárbara d'Oeste";179870;179870
"354600 Santa Branca";13755;13755
"354610 Santa Clara d'Oeste";2156;2156
"354620 Santa Cruz da Conceição";3880;3880
"354625 Santa Cruz da Esperança";1928;1928
"354630 Santa Cruz das Palmeiras";28611;28611
"354640 Santa Cruz do Rio Pardo";43612;43612
"354650 Santa Ernestina";5792;5792
"354660 Santa Fé do Sul";28686;28686
"354670 Santa Gertrudes";19459;19459
"354680 Santa Isabel";48543;48543
"354690 Santa Lúcia";8271;8271
"354700 Santa Maria da Serra";5199;5199
"354710 Santa Mercedes";2890;2890
"354740 Santa Rita d'Oeste";2680;2680
"354750 Santa Rita do Passa Quatro";26991;26991
"354760 Santa Rosa de Viterbo";23315;23315
"354765 Santa Salete";1452;1452
"354720 Santana da Ponte Pensa";1803;1803
"354730 Santana de Parnaíba";95407;95407
"354770 Santo Anastácio";21128;21128
"354780 Santo André";680763;680763
"354790 Santo Antônio da Alegria";6207;6207
"354800 Santo Antônio de Posse";19974;19974
"354805 Santo Antônio do Aracanguá";7489;7489
"354810 Santo Antônio do Jardim";6195;6195
"354820 Santo Antônio do Pinhal";6576;6576
"354830 Santo Expedito";2742;2742
"354840 Santópolis do Aguapeí";4167;4167
"354850 Santos";429419;429419
"354860 São Bento do Sapucaí";10682;10682
"354870 São Bernardo do Campo";755273;755273
"354880 São Caetano do Sul";148735;148735
"354890 São Carlos";213825;213825
"354900 São Francisco";2897;2897
"354910 São João da Boa Vista";82795;82795
"354920 São João das Duas Pontes";2676;2676
"354925 São João de Iracema";1774;1774
"354930 São João do Pau d'Alho";2193;2193
"354940 São Joaquim da Barra";45353;45353
"354950 São José da Bela Vista";8462;8462
"354960 São José do Barreiro";4212;4212
"354970 São José do Rio Pardo";52355;52355
"354980 São José do Rio Preto";394989;394989
"354990 São José dos Campos";602844;602844
"354995 São Lourenço da Serra";13485;13485
"355000 São Luís do Paraitinga";10678;10678
"355010 São Manuel";38464;38464
"355020 São Miguel Arcanjo";31941;31941
"355030 São Paulo";11152049;11152049
"355040 São Pedro";30677;30677
"355050 São Pedro do Turvo";7234;7234
"355060 São Roque";75030;75030
"355070 São Sebastião";68255;68255
"355080 São Sebastião da Grama";12576;12576
"355090 São Simão";14392;14392
"355100 São Vicente";327165;327165
"355110 Sarapuí";8676;8676
"355120 Sarutaiá";3770;3770
"355130 Sebastianópolis do Sul";2878;2878
"355140 Serra Azul";9729;9729
"355160 Serra Negra";25852;25852
"355150 Serrana";36882;36882
"355170 Sertãozinho";105544;105544
"355180 Sete Barras";13674;13674
"355190 Severínia";14994;14994
"355200 Silveiras";5742;5742
"355210 Socorro";35726;35726
"355220 Sorocaba";557231;557231
"355230 Sud Mennucci";7592;7592
"355240 Sumaré";226236;226236
"355255 Suzanápolis";3187;3187
"355250 Suzano";253085;253085
"355260 Tabapuã";11238;11238
"355270 Tabatinga";14253;14253
"355280 Taboão da Serra";228442;228442
"355290 Taciba";5625;5625
"355300 Taguaí";9504;9504
"355310 Taiaçu";5913;5913
"355320 Taiúva";5614;5614
"355330 Tambaú";22907;22907
"355340 Tanabi";23970;23970
"355350 Tapiraí";8482;8482
"355360 Tapiratiba";13159;13159
"355365 Taquaral";2793;2793
"355370 Taquaritinga";54449;54449
"355380 Taquarituba";22712;22712
"355385 Taquarivaí";4960;4960
"355390 Tarabai";6385;6385
"355395 Tarumã";12194;12194
"355400 Tatuí";103447;103447
"355410 Taubaté";269356;269356
"355420 Tejupá";5183;5183
"355430 Teodoro Sampaio";21273;21273
"355440 Terra Roxa";8363;8363
"355450 Tietê";35334;35334
"355460 Timburi";2754;2754
"355465 Torre de Pedra";2259;2259
"355470 Torrinha";9333;9333
"355475 Trabiju";1506;1506
"355480 Tremembé";39095;39095
"355490 Três Fronteiras";5438;5438
"355495 Tuiuti";5618;5618
"355500 Tupã";65027;65027
"355510 Tupi Paulista";14164;14164
"355520 Turiúba";1962;1962
"355530 Turmalina";2213;2213
"355535 Ubarana";4915;4915
"355540 Ubatuba";75125;75125
"355550 Ubirajara";4411;4411
"355560 Uchoa";9505;9505
"355570 União Paulista";1523;1523
"355580 Urânia";9056;9056
"355590 Uru";1356;1356
"355600 Urupês";12619;12619
"355610 Valentim Gentil";10160;10160
"355620 Valinhos";98175;98175
"355630 Valparaíso";21246;21246
"355635 Vargem";8156;8156
"355640 Vargem Grande do Sul";38856;38856
"355645 Vargem Grande Paulista";39183;39183
"355650 Várzea Paulista";103016;103016
"355660 Vera Cruz";11194;11194
"355670 Vinhedo";57427;57427
"355680 Viradouro";17102;17102
"355690 Vista Alegre do Alto";6046;6046
"355695 Vitória Brasil";1752;1752
"355700 Votorantim";105449;105449
"355710 Votuporanga";82542;82542
"355715 Zacarias";2210;2210
