"350710 Bom Jesus dos Perdões";22507
"350715 Bom Sucesso de Itararé";3804
"350720 Borá";833
"350730 Boracéia";4587
"350740 Borborema";15450
"350745 Borebi";2484
"350750 Botucatu";137899
"350760 Bragança Paulista";158855
"350770 Braúna";5397
"350775 Brejo Alegre";2743
"350780 Brodowski";23134
"350790 Brotas";23196
"350800 Buri";19483
"350810 Buritama";16449
"350820 Buritizal";4319
"350830 Cabrália Paulista";4410
"350840 Cabreúva";45828
"350850 Caçapava";90425
"350860 Cachoeira Paulista";32047
"350870 Caconde";18953
"350880 Cafelândia";17425
"350890 Caiabu";4202
"350900 Caieiras";94516
"350910 Caiuá";5492
"350920 Cajamar";70711
"350925 Cajati";29007
"350930 Cajobi";10290
"350940 Cajuru";25007
"350945 Campina do Monte Alegre";5866
"350950 Campinas";1154613
"350960 Campo Limpo Paulista";79983
"350970 Campos do Jordão";50540
"350980 Campos Novos Paulista";4808
"350990 Cananéia";12601
"350995 Canas";4787
"351000 Cândido Mota";31063
"351010 Cândido Rodrigues";2780
"351015 Canitar";4811
"351020 Capão Bonito";47498
"351030 Capela do Alto";19214
"351040 Capivari";52560
"351050 Caraguatatuba";111524
"351060 Carapicuíba";390073
"351070 Cardoso";12252
"351080 Casa Branca";29737
"351090 Cássia dos Coqueiros";2641
"351100 Castilho";19621
"351110 Catanduva";118852
"351120 Catiguá";7555
"351130 Cedral";8658
"351140 Cerqueira César";18908
"351150 Cerquilho";44320
"351160 Cesário Lange";16942
"351170 Charqueada";16267
"355720 Chavantes";12478
"351190 Clementina";7854
"351200 Colina";18182
"351210 Colômbia";6203
"351220 Conchal";26914
"351230 Conchas";17286
"351240 Cordeirópolis";22942
"351250 Coroados";5679
"351260 Coronel Macedo";4965
"351270 Corumbataí";4029
"351280 Cosmópolis";65626
"351290 Cosmorama";7394
"351300 Cotia";225308
"351310 Cravinhos";33833
"351320 Cristais Paulista";8175
"351330 Cruzália";2230
"351340 Cruzeiro";80747
"351350 Cubatão";126102
"351360 Cunha";22167
"351370 Descalvado";32790
"351380 Diadema";409613
"351385 Dirce Reis";1764
"351390 Divinolândia";11549
"351400 Dobrada";8508
"351410 Dois Córregos";26327
"351420 Dolcinópolis";2142
"351430 Dourado";8891
"351440 Dracena";45603
"351450 Duartina";12572
"351460 Dumont";9026
"351470 Echaporã";6349
"351480 Eldorado";15285
"351490 Elias Fausto";16927
"351492 Elisiário";3405
"351495 Embaúba";2487
"351500 Embu das Artes";259053
"351510 Embu-Guaçu";66793
"351512 Emilianópolis";3162
"351515 Engenheiro Coelho";18153
"351518 Espírito Santo do Pinhal";43758
"351519 Espírito Santo do Turvo";4577
"355730 Estiva Gerbi";10772
"351520 Estrela d'Oeste";8462
"351530 Estrela do Norte";2756
"351535 Euclides da Cunha Paulista";9684
"351540 Fartura";15925
"351560 Fernando Prestes";5745
"351550 Fernandópolis";67840
"351565 Fernão";1660
"351570 Ferraz de Vasconcelos";182544
"351580 Flora Rica";1670
"351590 Floreal";3026
"351600 Flórida Paulista";13858
"351610 Florínia";2826
"351620 Franca";339457
"351630 Francisco Morato";166507
"351640 Franco da Rocha";143816
"351650 Gabriel Monteiro";2792
"351660 Gália";6955
"351670 Garça";44507
"351680 Gastão Vidigal";4533
"351685 Gavião Peixoto";4663
"351690 General Salgado";10965
"351700 Getulina";11249
"351710 Glicério";4761
"351720 Guaiçara";11509
"351730 Guaimbê";5676
"351740 Guaíra";39568
"351750 Guapiaçu";19729
"351760 Guapiara";18001
"351770 Guará";20822
"351780 Guaraçaí";8561
"351790 Guaraci";10689
"351800 Guarani d'Oeste";2021
"351810 Guarantã";6643
"351820 Guararapes";32189
"351830 Guararema";28016
"351840 Guaratinguetá";118378
"351850 Guareí";16513
"351860 Guariba";38131
"351870 Guarujá";308992
"351880 Guarulhos";1312197
"351885 Guatapará";7395
"351890 Guzolândia";5059
"351900 Herculândia";9219
"351905 Holambra";13044
"351907 Hortolândia";212524
"351910 Iacanga";10925
"351920 Iacri";6507
"351925 Iaras";7701
"351930 Ibaté";33180
"351940 Ibirá";11743
"351950 Ibirarema";7287
"351960 Ibitinga";57096
"351970 Ibiúna";75846
"351980 Icém";7937
"351990 Iepê";8002
"352000 Igaraçu do Tietê";24375
"352010 Igarapava";29548
"352020 Igaratá";9302
"352030 Iguape";30259
"352042 Ilha Comprida";10105
"352044 Ilha Solteira";26239
"352040 Ilhabela";31597
"352050 Indaiatuba";226599
"352060 Indiana";4943
"352070 Indiaporã";3981
"352080 Inúbia Paulista";3850
"352090 Ipaussu";14482
"352100 Iperó";32570
"352110 Ipeúna";6776
"352115 Ipiguá";4937
"352120 Iporanga";4350
"352130 Ipuã";15378
"352140 Iracemápolis";22189
"352150 Irapuã";7719
"352160 Irapuru";8152
"352170 Itaberá";18088
"352180 Itaí";25791
"352190 Itajobi";15143
"352200 Itaju";3555
"352210 Itanhaém";94981
"352215 Itaóca";3336
"352220 Itapecerica da Serra";165324
"352230 Itapetininga";155434
"352240 Itapeva";92265
"352250 Itapevi";220249
"352260 Itapira";72510
"352265 Itapirapuã Paulista";4107
"352270 Itápolis";42137
"352280 Itaporanga";15091
"352290 Itapuí";13180
"352300 Itapura";4672
"352310 Itaquaquecetuba";348741
"352320 Itararé";49964
"352330 Itariri";16602
"352340 Itatiba";111623
"352350 Itatinga";19519
"352360 Itirapina";16939
"352370 Itirapuã";6280
"352380 Itobi";7820
"352390 Itu";165511
"352400 Itupeva";52621
"352410 Ituverava";40775
"352420 Jaborandi";6863
"352430 Jaboticabal";75438
"352440 Jacareí";224826
"352450 Jaci";6361
"352460 Jacupiranga";17828
"352470 Jaguariúna";50719
"352480 Jales";48824
"352490 Jambeiro";5982
"352500 Jandira";117459
"352510 Jardinópolis";41229
"352520 Jarinu";26920
"352530 Jaú";141701
"352540 Jeriquara";3221
"352550 Joanópolis";12614
"352560 João Ramalho";4389
"352570 José Bonifácio";35197
"352580 Júlio Mesquita";4662
"352585 Jumirim";3093
"352590 Jundiaí";397965
"352600 Junqueirópolis";19918
"352610 Juquiá";19447
"352620 Juquitiba";30445
"352630 Lagoinha";4960
"352640 Laranjal Paulista";27121
"352650 Lavínia";10299
"352660 Lavrinhas";7002
"352670 Leme";98457
"352680 Lençóis Paulista";65587
"352690 Limeira";294128
"352700 Lindóia";7375
"352710 Lins";75611
"352720 Lorena";86766
"352725 Lourdes";2239
"352730 Louveira";42790
"352740 Lucélia";21060
"352750 Lucianópolis";2349
"352760 Luís Antônio";13050
"352770 Luiziânia";5451
"352780 Lupércio";4540
"352790 Lutécia";2744
"352800 Macatuba";16960
"352810 Macaubal";8002
"352820 Macedônia";3752
"352830 Magda";3227
"352840 Mairinque";45728
"352850 Mairiporã";90623
"352860 Manduri";9534
"352870 Marabá Paulista";5342
"352880 Maracaí";13879
"352885 Marapoama";2852
"352890 Mariápolis";4065
"352900 Marília";230336
"352910 Marinópolis";2152
"352920 Martinópolis";25641
"352930 Matão";80989
"352940 Mauá";448777
"352950 Mendonça";5093
"352960 Meridiano";3923
"352965 Mesópolis";1933
"352970 Miguelópolis";21603
"352980 Mineiros do Tietê";12639
"353000 Mira Estrela";2988
"352990 Miracatu";20659
"353010 Mirandópolis";28902
"353020 Mirante do Paranapanema";17901
"353030 Mirassol";57393
"353040 Mirassolândia";4621
"353050 Mococa";68690
"353060 Mogi das Cruzes";419841
"353070 Mogi Guaçu";146113
"353080 Mogi Mirim";91029
"353090 Mombuca";3426
"353100 Monções";2231
"353110 Mongaguá";51580
"353120 Monte Alegre do Sul";7663
"353130 Monte Alto";49182
"353140 Monte Aprazível";23575
"353150 Monte Azul Paulista";19342
"353160 Monte Castelo";4187
"353180 Monte Mor";54462
"353170 Monteiro Lobato";4423
"353190 Morro Agudo";31310
"353200 Morungaba";12781
"353205 Motuca";4568
"353210 Murutinga do Sul";4394
"353215 Nantes";2943
"353220 Narandiba";4610
"353230 Natividade da Serra";6800
"353240 Nazaré Paulista";17627
"353250 Neves Paulista";9013
"353260 Nhandeara";11252
"353270 Nipoã";4756
"353280 Nova Aliança";6457
"353282 Nova Campina";9209
"353284 Nova Canaã Paulista";2062
"353286 Nova Castilho";1204
"353290 Nova Europa";10275
"353300 Nova Granada";20532
"353310 Nova Guataporanga";2277
"353320 Nova Independência";3508
"353330 Nova Luzitânia";3784
"353340 Nova Odessa";56010
"353325 Novais";5203
"353350 Novo Horizonte";39190
"353360 Nuporanga";7212
"353370 Ocauçu";4299
"353380 Óleo";2652
"353390 Olímpia";53015
"353400 Onda Verde";4173
"353410 Oriente";6397
"353420 Orindiúva";6372
"353430 Orlândia";42350
"353440 Osasco";693268
"353450 Oscar Bressane";2615
"353460 Osvaldo Cruz";32350
"353470 Ourinhos";109493
"353480 Ouro Verde";8276
"353475 Ouroeste";9393
"353490 Pacaembu";13903
"353500 Palestina";12073
"353510 Palmares Paulista";12129
"353520 Palmeira d'Oeste";9647
"353530 Palmital";22045
"353540 Panorama";15374
"353550 Paraguaçu Paulista";44553
"353560 Paraibuna";18082
"353570 Paraíso";6247
"353580 Paranapanema";19166
"353590 Paranapuã";4004
"353600 Parapuã";11104
"353610 Pardinho";6055
"353620 Pariquera-Açu";19317
"353625 Parisi";2125
"353630 Patrocínio Paulista";13958
"353640 Paulicéia";6894
"353650 Paulínia";95220
"353657 Paulistânia";1838
"353660 Paulo de Faria";8908
"353670 Pederneiras";44496
"353680 Pedra Bela";6029
"353690 Pedranópolis";2579
"353700 Pedregulho";16447
"353710 Pedreira";45053
"353715 Pedrinhas Paulista";3066
"353720 Pedro de Toledo";10881
"353730 Penápolis";61728
"353740 Pereira Barreto";25755
"353750 Pereiras";8111
"353760 Peruíbe";64530
"353770 Piacatu";5684
"353780 Piedade";54522
"353790 Pilar do Sul";28098
"353800 Pindamonhangaba";158862
"353810 Pindorama";16180
"353820 Pinhalzinho";14255
"353830 Piquerobi";3670
"353850 Piquete";14200
"353860 Piracaia";26530
"353870 Piracicaba";388414
"353880 Piraju";29597
"353890 Pirajuí";24327
"353900 Pirangi";11166
"353910 Pirapora do Bom Jesus";17371
"353920 Pirapozinho";26376
"353930 Pirassununga";74129
"353940 Piratininga";12971
"353950 Pitangueiras";37859
"353960 Planalto";4874
"353970 Platina";3404
"353980 Poá";112916
"353990 Poloni";5778
"354000 Pompéia";21221
"354010 Pongaí";3520
"354020 Pontal";45119
"354025 Pontalinda";4387
"354030 Pontes Gestal";2593
"354040 Populina";4288
"354050 Porangaba";9161
"354060 Porto Feliz";51626
"354070 Porto Ferreira";54415
"354075 Potim";21981
"354080 Potirendaba";16557
"354085 Pracinha";3434
"354090 Pradópolis";19447
"354100 Praia Grande";293697
"354105 Pratânia";4968
"354110 Presidente Alves";4193
"354120 Presidente Bernardes";13648
"354130 Presidente Epitácio";43348
"354140 Presidente Prudente";220604
"354150 Presidente Venceslau";39334
"354160 Promissão";38380
"354165 Quadra";3539
"354170 Quatá";13601
"354180 Queiroz";3116
"354190 Queluz";12417
"354200 Quintana";6388
"354210 Rafard";8977
"354220 Rancharia";29754
"354230 Redenção da Serra";3941
"354240 Regente Feijó";19604
"354250 Reginópolis";8428
"354260 Registro";56207
"354270 Restinga";7139
"354280 Ribeira";3416
"354290 Ribeirão Bonito";12831
"354300 Ribeirão Branco";17866
"354310 Ribeirão Corrente";4545
"354320 Ribeirão do Sul";4573
"354323 Ribeirão dos Índios";2248
"354325 Ribeirão Grande";7674
"354330 Ribeirão Pires";119645
"354340 Ribeirão Preto";658060
"354360 Rifaina";3585
"354370 Rincão";10785
"354380 Rinópolis";10151
"354390 Rio Claro";198413
"354400 Rio das Pedras";32491
"354410 Rio Grande da Serra";47731
"354420 Riolândia";11600
"354350 Riversul";6013
"354425 Rosana";18800
"354430 Roseira";10252
"354440 Rubiácea";2948
"354450 Rubinéia";3039
"354460 Sabino";5473
"354470 Sagres";2457
"354480 Sales";5930
"354490 Sales Oliveira";11332
"354500 Salesópolis";16574
"354510 Salmourão";5118
"354515 Saltinho";7712
"354520 Salto";113126
"354530 Salto de Pirapora";43145
"354540 Salto Grande";9187
"354550 Sandovalina";4026
"354560 Santa Adélia";15099
"354570 Santa Albertina";5960
"354580 Santa Bárbara d'Oeste";189239
"354600 Santa Branca";14466
"354610 Santa Clara d'Oeste";2140
"354620 Santa Cruz da Conceição";4292
"354625 Santa Cruz da Esperança";2070
"354630 Santa Cruz das Palmeiras";32383
"354640 Santa Cruz do Rio Pardo";46365
"354650 Santa Ernestina";5690
"354660 Santa Fé do Sul";31110
"354670 Santa Gertrudes";24271
"354680 Santa Isabel";54360
"354690 Santa Lúcia";8651
"354700 Santa Maria da Serra";5837
"354710 Santa Mercedes";2931
"354740 Santa Rita d'Oeste";2576
"354750 Santa Rita do Passa Quatro";27457
"354760 Santa Rosa de Viterbo";25458
"354765 Santa Salete";1517
"354720 Santana da Ponte Pensa";1612
"354730 Santana de Parnaíba";123830
"354770 Santo Anastácio";21050
"354780 Santo André";707613
"354790 Santo Antônio da Alegria";6693
"354800 Santo Antônio de Posse";22172
"354805 Santo Antônio do Aracanguá";8110
"354810 Santo Antônio do Jardim";6068
"354820 Santo Antônio do Pinhal";6752
"354830 Santo Expedito";2992
"354840 Santópolis do Aguapeí";4571
"354850 Santos";433565
"354860 São Bento do Sapucaí";10845
"354870 São Bernardo do Campo";811487
"354880 São Caetano do Sul";157206
"354890 São Carlos";238958
"354900 São Francisco";2859
"354910 São João da Boa Vista";88480
"354920 São João das Duas Pontes";2618
"354925 São João de Iracema";1875
"354930 São João do Pau d'Alho";2145
"354940 São Joaquim da Barra";49691
"354950 São José da Bela Vista";8793
"354960 São José do Barreiro";4188
"354970 São José do Rio Pardo";54210
"354980 São José do Rio Preto";438357
"354990 São José dos Campos";681040
"354995 São Lourenço da Serra";15023
"355000 São Luís do Paraitinga";10729
"355010 São Manuel";40201
"355020 São Miguel Arcanjo";32697
"355030 São Paulo";11895894
"355040 São Pedro";33969
"355050 São Pedro do Turvo";7535
"355060 São Roque";85503
"355070 São Sebastião";81717
"355080 São Sebastião da Grama";12375
"355090 São Simão";15039
"355100 São Vicente";353044
"355110 Sarapuí";9737
"355120 Sarutaiá";3703
"355130 Sebastianópolis do Sul";3293
"355140 Serra Azul";12907
"355160 Serra Negra";28100
"355150 Serrana";42258
"355170 Sertãozinho";118865
"355180 Sete Barras";13191
"355190 Severínia";16645
"355200 Silveiras";6124
"355210 Socorro";39227
"355220 Sorocaba";637189
"355230 Sud Mennucci";7706
"355240 Sumaré";262304
"355255 Suzanápolis";3694
"355250 Suzano";282442
"355260 Tabapuã";12023
"355270 Tabatinga";15737
"355280 Taboão da Serra";268319
"355290 Taciba";6067
"355300 Taguaí";12318
"355310 Taiaçu";6178
"355320 Taiúva";5601
"355330 Tambaú";23188
"355340 Tanabi";25335
"355350 Tapiraí";8090
"355360 Tapiratiba";13082
"355365 Taquaral";2818
"355370 Taquaritinga";56399
"355380 Taquarituba";23124
"355385 Taquarivaí";5545
"355390 Tarabai";7094
"355395 Tarumã";14028
"355400 Tatuí";115517
"355410 Taubaté";299421
"355420 Tejupá";4786
"355430 Teodoro Sampaio";22555
"355440 Terra Roxa";9036
"355450 Tietê";39764
"355460 Timburi";2705
"355465 Torre de Pedra";2369
"355470 Torrinha";9798
"355475 Trabiju";1649
"355480 Tremembé";44397
"355490 Três Fronteiras";5696
"355495 Tuiuti";6454
"355500 Tupã";65597
"355510 Tupi Paulista";15064
"355520 Turiúba";2006
"355530 Turmalina";1909
"355535 Ubarana";5820
"355540 Ubatuba";85402
"355550 Ubirajara";4661
"355560 Uchoa";9924
"355570 União Paulista";1731
"355580 Urânia";9127
"355590 Uru";1241
"355600 Urupês";13422
"355610 Valentim Gentil";12216
"355620 Valinhos";118312
"355630 Valparaíso";24663
"355635 Vargem";9707
"355640 Vargem Grande do Sul";41544
"355645 Vargem Grande Paulista";47880
"355650 Várzea Paulista";115402
"355660 Vera Cruz";11016
"355670 Vinhedo";71216
"355680 Viradouro";18311
"355690 Vista Alegre do Alto";7831
"355695 Vitória Brasil";1821
"355700 Votorantim";116706
"355710 Votuporanga";90504
"355715 Zacarias";2539
