"352930 Matão";77484;77484
"352940 Mauá";413555;413555
"352950 Mendonça";4523;4523
"352960 Meridiano";4007;4007
"352965 Mesópolis";1950;1950
"352970 Miguelópolis";20611;20611
"352980 Mineiros do Tietê";12192;12192
"353000 Mira Estrela";2835;2835
"352990 Miracatu";21649;21649
"353010 Mirandópolis";27803;27803
"353020 Mirante do Paranapanema";17289;17289
"353030 Mirassol";53743;53743
"353040 Mirassolândia";4258;4258
"353050 Mococa";67897;67897
"353060 Mogi das Cruzes";382401;382401
"353070 Mogi Guaçu";137378;137378
"353080 Mogi Mirim";87466;87466
"353090 Mombuca";3311;3311
"353100 Monções";2169;2169
"353110 Mongaguá";44452;44452
"353120 Monte Alegre do Sul";7116;7116
"353130 Monte Alto";47073;47073
"353140 Monte Aprazível";21415;21415
"353150 Monte Azul Paulista";19619;19619
"353160 Monte Castelo";4181;4181
"353180 Monte Mor";47066;47066
"353170 Monteiro Lobato";4092;4092
"353190 Morro Agudo";28887;28887
"353200 Morungaba";11575;11575
"353205 Motuca";4291;4291
"353210 Murutinga do Sul";4240;4240
"353215 Nantes";2659;2659
"353220 Narandiba";4254;4254
"353230 Natividade da Serra";6936;6936
"353240 Nazaré Paulista";16306;16306
"353250 Neves Paulista";9048;9048
"353260 Nhandeara";10870;10870
"353270 Nipoã";4112;4112
"353280 Nova Aliança";5741;5741
"353282 Nova Campina";8409;8409
"353284 Nova Canaã Paulista";2274;2274
"353286 Nova Castilho";1118;1118
"353290 Nova Europa";9001;9001
"353300 Nova Granada";19104;19104
"353310 Nova Guataporanga";2212;2212
"353320 Nova Independência";2873;2873
"353330 Nova Luzitânia";3343;3343
"353340 Nova Odessa";50097;50097
"353325 Novais";4338;4338
"353350 Novo Horizonte";36437;36437
"353360 Nuporanga";6862;6862
"353370 Ocauçu";4277;4277
"353380 Óleo";2835;2835
"353390 Olímpia";50276;50276
"353400 Onda Verde";3859;3859
"353410 Oriente";6183;6183
"353420 Orindiúva";5410;5410
"353430 Orlândia";39819;39819
"353440 Osasco";680985;680985
"353450 Oscar Bressane";2610;2610
"353460 Osvaldo Cruz";31407;31407
"353470 Ourinhos";103302;103302
"353480 Ouro Verde";7831;7831
"353475 Ouroeste";8048;8048
"353490 Pacaembu";13390;13390
"353500 Palestina";10812;10812
"353510 Palmares Paulista";10540;10540
"353520 Palmeira d'Oeste";10049;10049
"353530 Palmital";21629;21629
"353540 Panorama";14722;14722
"353550 Paraguaçu Paulista";42693;42693
"353560 Paraibuna";17757;17757
"353570 Paraíso";5929;5929
"353580 Paranapanema";17656;17656
"353590 Paranapuã";3868;3868
"353600 Parapuã";11212;11212
"353610 Pardinho";5499;5499
"353620 Pariquera-Açu";18728;18728
"353625 Parisi";2064;2064
"353630 Patrocínio Paulista";12915;12915
"353640 Paulicéia";6224;6224
"353650 Paulínia";75845;75845
"353657 Paulistânia";1828;1828
"353660 Paulo de Faria";8791;8791
"353670 Pederneiras";41274;41274
"353680 Pedra Bela";5890;5890
"353690 Pedranópolis";2677;2677
"353700 Pedregulho";15932;15932
"353710 Pedreira";40934;40934
"353715 Pedrinhas Paulista";2998;2998
"353720 Pedro de Toledo";10200;10200
"353730 Penápolis";59030;59030
"353740 Pereira Barreto";25660;25660
"353750 Pereiras";7317;7317
"353760 Peruíbe";59096;59096
"353770 Piacatu";5248;5248
"353780 Piedade";53006;53006
"353790 Pilar do Sul";26445;26445
"353800 Pindamonhangaba";145190;145190
"353810 Pindorama";14914;14914
"353820 Pinhalzinho";12875;12875
"353830 Piquerobi";3617;3617
"353850 Piquete";14794;14794
"353860 Piracaia";25310;25310
"353870 Piracicaba";364691;364691
"353880 Piraju";29091;29091
"353890 Pirajuí";22600;22600
"353900 Pirangi";10750;10750
"353910 Pirapora do Bom Jesus";15237;15237
"353920 Pirapozinho";24649;24649
"353930 Pirassununga";70545;70545
"353940 Piratininga";11988;11988
"353950 Pitangueiras";35119;35119
"353960 Planalto";4365;4365
"353970 Platina";3189;3189
"353980 Poá";106072;106072
"353990 Poloni";5370;5370
"354000 Pompéia";20011;20011
"354010 Pongaí";3634;3634
"354020 Pontal";38413;38413
"354025 Pontalinda";4037;4037
"354030 Pontes Gestal";2593;2593
"354040 Populina";4401;4401
"354050 Porangaba";8089;8089
"354060 Porto Feliz";49289;49289
"354070 Porto Ferreira";51702;51702
"354075 Potim";18321;18321
"354080 Potirendaba";15373;15373
"354085 Pracinha";2541;2541
"354090 Pradópolis";16613;16613
"354100 Praia Grande";250219;250219
"354105 Pratânia";4544;4544
"354110 Presidente Alves";4289;4289
"354120 Presidente Bernardes";14243;14243
"354130 Presidente Epitácio";41884;41884
"354140 Presidente Prudente";208161;208161
"354150 Presidente Venceslau";38787;38787
"354160 Promissão";35380;35380
"354165 Quadra";3162;3162
"354170 Quatá";12831;12831
"354180 Queiroz";2708;2708
"354190 Queluz";11009;11009
"354200 Quintana";6012;6012
"354210 Rafard";8777;8777
"354220 Rancharia";29580;29580
"354230 Redenção da Serra";4027;4027
"354240 Regente Feijó";18583;18583
"354250 Reginópolis";6807;6807
"354260 Registro";55598;55598
"354270 Restinga";6488;6488
"354280 Ribeira";3491;3491
"354290 Ribeirão Bonito";12219;12219
"354300 Ribeirão Branco";19587;19587
"354310 Ribeirão Corrente";4281;4281
"354320 Ribeirão do Sul";4581;4581
"354323 Ribeirão dos Índios";2256;2256
"354325 Ribeirão Grande";7615;7615
"354330 Ribeirão Pires";113776;113776
"354340 Ribeirão Preto";593514;593514
"354360 Rifaina";3499;3499
"354370 Rincão";10674;10674
"354380 Rinópolis";10294;10294
"354390 Rio Claro";186330;186330
"354400 Rio das Pedras";28640;28640
"354410 Rio Grande da Serra";43265;43265
"354420 Riolândia";10305;10305
"354350 Riversul";6616;6616
"354425 Rosana";21485;21485
"354430 Roseira";9578;9578
"354440 Rubiácea";2695;2695
"354450 Rubinéia";2872;2872
"354460 Sabino";5286;5286
"354470 Sagres";2473;2473
"354480 Sales";5354;5354
"354490 Sales Oliveira";10512;10512
"354500 Salesópolis";15707;15707
"354510 Salmourão";4834;4834
"354515 Saltinho";6902;6902
"354520 Salto";104967;104967
"354530 Salto de Pirapora";39823;39823
"354540 Salto Grande";8932;8932
"354550 Sandovalina";3631;3631
"354560 Santa Adélia";14478;14478
"354570 Santa Albertina";5841;5841
"354580 Santa Bárbara d'Oeste";182161;182161
"354600 Santa Branca";13929;13929
"354610 Santa Clara d'Oeste";2152;2152
"354620 Santa Cruz da Conceição";3981;3981
"354625 Santa Cruz da Esperança";1963;1963
"354630 Santa Cruz das Palmeiras";29535;29535
"354640 Santa Cruz do Rio Pardo";44286;44286
"354650 Santa Ernestina";5767;5767
"354660 Santa Fé do Sul";29280;29280
"354670 Santa Gertrudes";20636;20636
"354680 Santa Isabel";49967;49967
"354690 Santa Lúcia";8364;8364
"354700 Santa Maria da Serra";5356;5356
"354710 Santa Mercedes";2900;2900
"354740 Santa Rita d'Oeste";2654;2654
"354750 Santa Rita do Passa Quatro";27105;27105
"354760 Santa Rosa de Viterbo";23840;23840
"354765 Santa Salete";1468;1468
"354720 Santana da Ponte Pensa";1756;1756
"354730 Santana de Parnaíba";102361;102361
"354770 Santo Anastácio";21109;21109
"354780 Santo André";687333;687333
"354790 Santo Antônio da Alegria";6326;6326
"354800 Santo Antônio de Posse";20513;20513
"354805 Santo Antônio do Aracanguá";7641;7641
"354810 Santo Antônio do Jardim";6163;6163
"354820 Santo Antônio do Pinhal";6619;6619
"354830 Santo Expedito";2802;2802
"354840 Santópolis do Aguapeí";4266;4266
"354850 Santos";430433;430433
"354860 São Bento do Sapucaí";10722;10722
"354870 São Bernardo do Campo";769028;769028
"354880 São Caetano do Sul";150807;150807
"354890 São Carlos";219975;219975
"354900 São Francisco";2888;2888
"354910 São João da Boa Vista";84185;84185
"354920 São João das Duas Pontes";2662;2662
"354925 São João de Iracema";1799;1799
"354930 São João do Pau d'Alho";2181;2181
"354940 São Joaquim da Barra";46414;46414
"354950 São José da Bela Vista";8543;8543
"354960 São José do Barreiro";4206;4206
"354970 São José do Rio Pardo";52809;52809
"354980 São José do Rio Preto";405600;405600
"354990 São José dos Campos";621977;621977
"354995 São Lourenço da Serra";13862;13862
"355000 São Luís do Paraitinga";10689;10689
"355010 São Manuel";38889;38889
"355020 São Miguel Arcanjo";32126;32126
"355030 São Paulo";11334058;11334058
"355040 São Pedro";31482;31482
"355050 São Pedro do Turvo";7309;7309
"355060 São Roque";77592;77592
"355070 São Sebastião";71550;71550
"355080 São Sebastião da Grama";12527;12527
"355090 São Simão";14551;14551
"355100 São Vicente";333496;333496
"355110 Sarapuí";8935;8935
"355120 Sarutaiá";3753;3753
"355130 Sebastianópolis do Sul";2979;2979
"355140 Serra Azul";10507;10507
"355160 Serra Negra";26403;26403
"355150 Serrana";38199;38199
"355170 Sertãozinho";108803;108803
"355180 Sete Barras";13556;13556
"355190 Severínia";15398;15398
"355200 Silveiras";5835;5835
"355210 Socorro";36582;36582
"355220 Sorocaba";576796;576796
"355230 Sud Mennucci";7619;7619
"355240 Sumaré";235531;235531
"355255 Suzanápolis";3311;3311
"355250 Suzano";260268;260268
"355260 Tabapuã";11431;11431
"355270 Tabatinga";14616;14616
"355280 Taboão da Serra";238200;238200
"355290 Taciba";5733;5733
"355300 Taguaí";10192;10192
"355310 Taiaçu";5978;5978
"355320 Taiúva";5612;5612
"355330 Tambaú";22975;22975
"355340 Tanabi";24304;24304
"355350 Tapiraí";8385;8385
"355360 Tapiratiba";13141;13141
"355365 Taquaral";2799;2799
"355370 Taquaritinga";54926;54926
"355380 Taquarituba";22813;22813
"355385 Taquarivaí";5104;5104
"355390 Tarabai";6560;6560
"355395 Tarumã";12642;12642
"355400 Tatuí";106400;106400
"355410 Taubaté";276713;276713
"355420 Tejupá";5086;5086
"355430 Teodoro Sampaio";21586;21586
"355440 Terra Roxa";8528;8528
"355450 Tietê";36418;36418
"355460 Timburi";2742;2742
"355465 Torre de Pedra";2285;2285
"355470 Torrinha";9448;9448
"355475 Trabiju";1541;1541
"355480 Tremembé";40393;40393
"355490 Três Fronteiras";5501;5501
"355495 Tuiuti";5822;5822
"355500 Tupã";65166;65166
"355510 Tupi Paulista";14385;14385
"355520 Turiúba";1973;1973
"355530 Turmalina";2140;2140
"355535 Ubarana";5137;5137
"355540 Ubatuba";77639;77639
"355550 Ubirajara";4472;4472
"355560 Uchoa";9608;9608
"355570 União Paulista";1574;1574
"355580 Urânia";9074;9074
"355590 Uru";1327;1327
"355600 Urupês";12816;12816
"355610 Valentim Gentil";10663;10663
"355620 Valinhos";103102;103102
"355630 Valparaíso";22082;22082
"355635 Vargem";8535;8535
"355640 Vargem Grande do Sul";39514;39514
"355645 Vargem Grande Paulista";41311;41311
"355650 Várzea Paulista";106047;106047
"355660 Vera Cruz";11150;11150
"355670 Vinhedo";60801;60801
"355680 Viradouro";17398;17398
"355690 Vista Alegre do Alto";6482;6482
"355695 Vitória Brasil";1768;1768
"355700 Votorantim";108203;108203
"355710 Votuporanga";84491;84491
"355715 Zacarias";2291;2291

