"351240 Cordeirópolis";22027;22027
"351250 Coroados";5469;5469
"351260 Coronel Macedo";5101;5101
"351270 Corumbataí";3999;3999
"351280 Cosmópolis";61884;61884
"351290 Cosmorama";7420;7420
"351300 Cotia";211834;211834
"351310 Cravinhos";32942;32942
"351320 Cristais Paulista";7907;7907
"351330 Cruzália";2313;2313
"351340 Cruzeiro";79694;79694
"351350 Cubatão";123244;123244
"351360 Cunha";22425;22425
"351370 Descalvado";32189;32189
"351380 Diadema";400675;400675
"351385 Dirce Reis";1746;1746
"351390 Divinolândia";11479;11479
"351400 Dobrada";8263;8263
"351410 Dois Córregos";25711;25711
"351420 Dolcinópolis";2155;2155
"351430 Dourado";8871;8871
"351440 Dracena";44816;44816
"351450 Duartina";12605;12605
"351460 Dumont";8552;8552
"351470 Echaporã";6465;6465
"351480 Eldorado";15131;15131
"351490 Elias Fausto";16420;16420
"351492 Elisiário";3263;3263
"351495 Embaúba";2492;2492
"351500 Embu das Artes";250391;250391
"351510 Embu-Guaçu";65192;65192
"351512 Emilianópolis";3123;3123
"351515 Engenheiro Coelho";16697;16697
"351518 Espírito Santo do Pinhal";43308;43308
"351519 Espírito Santo do Turvo";4423;4423
"355730 Estiva Gerbi";10454;10454
"351520 Estrela d'Oeste";8454;8454
"351530 Estrela do Norte";2742;2742
"351535 Euclides da Cunha Paulista";9821;9821
"351540 Fartura";15814;15814
"351560 Fernando Prestes";5711;5711
"351550 Fernandópolis";66932;66932
"351565 Fernão";1622;1622
"351570 Ferraz de Vasconcelos";175697;175697
"351580 Flora Rica";1768;1768
"351590 Floreal";3075;3075
"351600 Flórida Paulista";13391;13391
"351610 Florínia";2889;2889
"351620 Franca";331043;331043
"351630 Francisco Morato";160987;160987
"351640 Franco da Rocha";137663;137663
"351650 Gabriel Monteiro";2789;2789
"351660 Gália";7151;7151
"351670 Garça";44423;44423
"351680 Gastão Vidigal";4373;4373
"351685 Gavião Peixoto";4579;4579
"351690 General Salgado";10981;10981
"351700 Getulina";11127;11127
"351710 Glicério";4715;4715
"351720 Guaiçara";11123;11123
"351730 Guaimbê";5609;5609
"351740 Guaíra";38787;38787
"351750 Guapiaçu";18743;18743
"351760 Guapiara";18395;18395
"351770 Guará";20545;20545
"351780 Guaraçaí";8651;8651
"351790 Guaraci";10378;10378
"351800 Guarani d'Oeste";2026;2026
"351810 Guarantã";6606;6606
"351820 Guararapes";31682;31682
"351830 Guararema";26975;26975
"351840 Guaratinguetá";116171;116171
"351850 Guareí";15390;15390
"351860 Guariba";36951;36951
"351870 Guarujá";301871;301871
"351880 Guarulhos";1272231;1272231
"351885 Guatapará";7230;7230
"351890 Guzolândia";4939;4939
"351900 Herculândia";9022;9022
"351905 Holambra";12000;12000
"351907 Hortolândia";202070;202070
"351910 Iacanga";10469;10469
"351920 Iacri";6582;6582
"351925 Iaras";6860;6860
"351930 Ibaté";32043;32043
"351940 Ibirá";11354;11354
"351950 Ibirarema";7020;7020
"351960 Ibitinga";55348;55348
"351970 Ibiúna";73982;73982
"351980 Icém";7749;7749
"351990 Iepê";7892;7892
"352000 Igaraçu do Tietê";24138;24138
"352010 Igarapava";28981;28981
"352020 Igaratá";9147;9147
"352030 Iguape";29843;29843
"352042 Ilha Comprida";9503;9503
"352044 Ilha Solteira";25921;25921
"352040 Ilhabela";29698;29698
"352050 Indaiatuba";212528;212528
"352060 Indiana";4962;4962
"352070 Indiaporã";4008;4008
"352080 Inúbia Paulista";3768;3768
"352090 Ipaussu";14176;14176
"352100 Iperó";30029;30029
"352110 Ipeúna";6346;6346
"352115 Ipiguá";4685;4685
"352120 Iporanga";4407;4407
"352130 Ipuã";14778;14778
"352140 Iracemápolis";21030;21030
"352150 Irapuã";7551;7551
"352160 Irapuru";8055;8055
"352170 Itaberá";18310;18310
"352180 Itaí";24998;24998
"352190 Itajobi";15028;15028
"352200 Itaju";3398;3398
"352210 Itanhaém";91024;91024
"352215 Itaóca";3327;3327
"352220 Itapecerica da Serra";159265;159265
"352230 Itapetininga";150418;150418
"352240 Itapeva";90852;90852
"352250 Itapevi";210233;210233
"352260 Itapira";71075;71075
"352265 Itapirapuã Paulista";4024;4024
"352270 Itápolis";41472;41472
"352280 Itaporanga";15009;15009
"352290 Itapuí";12701;12701
"352300 Itapura";4535;4535
"352310 Itaquaquecetuba";335835;335835
"352320 Itararé";49513;49513
"352330 Itariri";16104;16104
"352340 Itatiba";106333;106333
"352350 Itatinga";18830;18830
"352360 Itirapina";16232;16232
"352370 Itirapuã";6138;6138
"352380 Itobi";7783;7783
"352390 Itu";160481;160481
"352400 Itupeva";47859;47859
"352410 Ituverava";40085;40085
"352420 Jaborandi";6808;6808
"352430 Jaboticabal";74216;74216
"352440 Jacareí";219386;219386
"352450 Jaci";5964;5964
"352460 Jacupiranga";17747;17747
"352470 Jaguariúna";46947;46947
"352480 Jales";48515;48515
"352490 Jambeiro";5631;5631
"352500 Jandira";113088;113088
"352510 Jardinópolis";39414;39414
"352520 Jarinu";25168;25168
"352530 Jaú";136685;136685
"352540 Jeriquara";3246;3246
"352550 Joanópolis";12245;12245
"352560 João Ramalho";4303;4303
"352570 José Bonifácio";34114;34114
"352580 Júlio Mesquita";4587;4587
"352585 Jumirim";2936;2936
"352590 Jundiaí";385480;385480
"352600 Junqueirópolis";19447;19447
"352610 Juquiá";19721;19721
"352620 Juquitiba";29811;29811
"352630 Lagoinha";4979;4979
"352640 Laranjal Paulista";26291;26291
"352650 Lavínia";9366;9366
"352660 Lavrinhas";6842;6842
"352670 Leme";95511;95511
"352680 Lençóis Paulista";63857;63857
"352690 Limeira";286784;286784
"352700 Lindóia";7032;7032
"352710 Lins";74086;74086
"352720 Lorena";85447;85447
"352725 Lourdes";2203;2203
"352730 Louveira";39412;39412
"352740 Lucélia";20624;20624
"352750 Lucianópolis";2326;2326
"352760 Luís Antônio";11990;11990
"352770 Luiziânia";5249;5249
"352780 Lupércio";4496;4496
"352790 Lutécia";2781;2781
"352800 Macatuba";16799;16799
"352810 Macaubal";7920;7920
"352820 Macedônia";3767;3767
"352830 Magda";3278;3278
"352840 Mairinque";44823;44823
"352850 Mairiporã";85243;85243
"352860 Manduri";9329;9329
"352870 Marabá Paulista";5056;5056
"352880 Maracaí";13767;13767
"352885 Marapoama";2748;2748
"352890 Mariápolis";4040;4040
"352900 Marília";225033;225033
"352910 Marinópolis";2171;2171
"352920 Martinópolis";25120;25120
"352930 Matão";79564;79564
"352940 Mauá";434454;434454
"352950 Mendonça";4859;4859
"352960 Meridiano";3957;3957
"352965 Mesópolis";1940;1940
"352970 Miguelópolis";21199;21199
"352980 Mineiros do Tietê";12459;12459
"353000 Mira Estrela";2926;2926
"352990 Miracatu";21062;21062
"353010 Mirandópolis";28455;28455
"353020 Mirante do Paranapanema";17652;17652
"353030 Mirassol";55907;55907
"353040 Mirassolândia";4474;4474
"353050 Mococa";68371;68371
"353060 Mogi das Cruzes";404616;404616
"353070 Mogi Guaçu";142561;142561
"353080 Mogi Mirim";89579;89579
"353090 Mombuca";3379;3379
"353100 Monções";2203;2203
"353110 Mongaguá";48681;48681
"353120 Monte Alegre do Sul";7442;7442
"353130 Monte Alto";48327;48327
"353140 Monte Aprazível";22699;22699
"353150 Monte Azul Paulista";19453;19453
"353160 Monte Castelo";4185;4185
"353180 Monte Mor";51455;51455
"353170 Monteiro Lobato";4289;4289
"353190 Morro Agudo";30325;30325
"353200 Morungaba";12289;12289
"353205 Motuca";4457;4457
"353210 Murutinga do Sul";4332;4332
"353215 Nantes";2827;2827
"353220 Narandiba";4466;4466
"353230 Natividade da Serra";6857;6857
"353240 Nazaré Paulista";17089;17089
"353250 Neves Paulista";9027;9027
"353260 Nhandeara";11098;11098
"353270 Nipoã";4492;4492
"353280 Nova Aliança";6169;6169
"353282 Nova Campina";8881;8881
"353284 Nova Canaã Paulista";2146;2146
"353286 Nova Castilho";1171;1171
"353290 Nova Europa";9757;9757
"353300 Nova Granada";19953;19953
"353310 Nova Guataporanga";2252;2252
"353320 Nova Independência";3249;3249
"353330 Nova Luzitânia";3606;3606
"353340 Nova Odessa";53604;53604
"353325 Novais";4851;4851
"353350 Novo Horizonte";38071;38071
"353360 Nuporanga";7069;7069
"353370 Ocauçu";4290;4290
"353380 Óleo";2726;2726
"353390 Olímpia";51898;51898
"353400 Onda Verde";4043;4043
"353410 Oriente";6308;6308
"353420 Orindiúva";5980;5980
"353430 Orlândia";41323;41323
"353440 Osasco";688275;688275
"353450 Oscar Bressane";2613;2613
"353460 Osvaldo Cruz";31969;31969
"353470 Ourinhos";106974;106974
"353480 Ouro Verde";8094;8094
"353475 Ouroeste";8845;8845
"353490 Pacaembu";13690;13690
"353500 Palestina";11558;11558
"353510 Palmares Paulista";11485;11485
"353520 Palmeira d'Oeste";9811;9811
"353530 Palmital";21874;21874
"353540 Panorama";15109;15109
"353550 Paraguaçu Paulista";43798;43798
"353560 Paraibuna";17951;17951
"353570 Paraíso";6119;6119
"353580 Paranapanema";18551;18551
"353590 Paranapuã";3947;3947
"353600 Parapuã";11152;11152
"353610 Pardinho";5827;5827
"353620 Pariquera-Açu";19077;19077
"353625 Parisi";2101;2101
"353630 Patrocínio Paulista";13535;13535
"353640 Paulicéia";6623;6623
"353650 Paulínia";87342;87342
"353657 Paulistânia";1833;1833
"353660 Paulo de Faria";8861;8861
"353670 Pederneiras";43187;43187
"353680 Pedra Bela";5971;5971
"353690 Pedranópolis";2621;2621
"353700 Pedregulho";16240;16240
"353710 Pedreira";43377;43377
"353715 Pedrinhas Paulista";3036;3036
"353720 Pedro de Toledo";10604;10604
"353730 Penápolis";60630;60630
"353740 Pereira Barreto";25716;25716
"353750 Pereiras";7788;7788
"353760 Peruíbe";62321;62321
"353770 Piacatu";5506;5506
"353780 Piedade";53906;53906
"353790 Pilar do Sul";27425;27425
"353800 Pindamonhangaba";153303;153303
"353810 Pindorama";15665;15665
"353820 Pinhalzinho";13689;13689
"353830 Piquerobi";3650;3650
"353850 Piquete";14441;14441
"353860 Piracaia";26035;26035
"353870 Piracicaba";378766;378766
"353880 Piraju";29392;29392
"353890 Pirajuí";23624;23624
"353900 Pirangi";10997;10997
"353910 Pirapora do Bom Jesus";16504;16504
"353920 Pirapozinho";25672;25672
"353930 Pirassununga";72671;72671
"353940 Piratininga";12569;12569
"353950 Pitangueiras";36745;36745
"353960 Planalto";4668;4668
"353970 Platina";3318;3318
"353980 Poá";110133;110133
"353990 Poloni";5613;5613
"354000 Pompéia";20728;20728
"354010 Pongaí";3568;3568
"354020 Pontal";42392;42392
"354025 Pontalinda";4245;4245
"354030 Pontes Gestal";2593;2593
"354040 Populina";4331;4331
"354050 Porangaba";8726;8726
"354060 Porto Feliz";50677;50677
"354070 Porto Ferreira";53311;53311
"354075 Potim";20494;20494
"354080 Potirendaba";16076;16076
"354085 Pracinha";3070;3070
"354090 Pradópolis";18297;18297
"354100 Praia Grande";276016;276016
"354105 Pratânia";4795;4795
"354110 Presidente Alves";4231;4231
"354120 Presidente Bernardes";13888;13888
"354130 Presidente Epitácio";42752;42752
"354140 Presidente Prudente";215541;215541
"354150 Presidente Venceslau";39113;39113
"354160 Promissão";37160;37160
"354165 Quadra";3386;3386
"354170 Quatá";13289;13289
"354180 Queiroz";2949;2949
"354190 Queluz";11846;11846
"354200 Quintana";6236;6236
"354210 Rafard";8897;8897
"354220 Rancharia";29684;29684
"354230 Redenção da Serra";3976;3976
"354240 Regente Feijó";19188;19188
"354250 Reginópolis";7771;7771
"354260 Registro";55957;55957
"354270 Restinga";6875;6875
"354280 Ribeira";3448;3448
"354290 Ribeirão Bonito";12582;12582
"354300 Ribeirão Branco";18566;18566
"354310 Ribeirão Corrente";4438;4438
"354320 Ribeirão do Sul";4577;4577
"354323 Ribeirão dos Índios";2251;2251
"354325 Ribeirão Grande";7650;7650
"354330 Ribeirão Pires";117258;117258
"354340 Ribeirão Preto";631813;631813
"354360 Rifaina";3550;3550
"354370 Rincão";10738;10738
"354380 Rinópolis";10210;10210
"354390 Rio Claro";193500;193500
"354400 Rio das Pedras";30924;30924
"354410 Rio Grande da Serra";45915;45915
"354420 Riolândia";11073;11073
"354350 Riversul";6261;6261
"354425 Rosana";19893;19893
"354430 Roseira";9981;9981
"354440 Rubiácea";2846;2846
"354450 Rubinéia";2971;2971
"354460 Sabino";5399;5399
"354470 Sagres";2464;2464
"354480 Sales";5695;5695
"354490 Sales Oliveira";10999;10999
"354500 Salesópolis";16223;16223
"354510 Salmourão";5001;5001
"354515 Saltinho";7384;7384
"354520 Salto";109808;109808
"354530 Salto de Pirapora";41796;41796
"354540 Salto Grande";9085;9085
"354550 Sandovalina";3865;3865
"354560 Santa Adélia";14846;14846
"354570 Santa Albertina";5909;5909
"354580 Santa Bárbara d'Oeste";186358;186358
"354600 Santa Branca";14247;14247
"354610 Santa Clara d'Oeste";2144;2144
"354620 Santa Cruz da Conceição";4165;4165
"354625 Santa Cruz da Esperança";2026;2026
"354630 Santa Cruz das Palmeiras";31226;31226
"354640 Santa Cruz do Rio Pardo";45520;45520
"354650 Santa Ernestina";5722;5722
"354660 Santa Fé do Sul";30368;30368
"354670 Santa Gertrudes";22793;22793
"354680 Santa Isabel";52576;52576
"354690 Santa Lúcia";8534;8534
"354700 Santa Maria da Serra";5643;5643
"354710 Santa Mercedes";2920;2920
"354740 Santa Rita d'Oeste";2607;2607
"354750 Santa Rita do Passa Quatro";27314;27314
"354760 Santa Rosa de Viterbo";24801;24801
"354765 Santa Salete";1497;1497
"354720 Santana da Ponte Pensa";1669;1669
"354730 Santana de Parnaíba";115097;115097
"354770 Santo Anastácio";21075;21075
"354780 Santo André";699367;699367
"354790 Santo Antônio da Alegria";6543;6543
"354800 Santo Antônio de Posse";21500;21500
"354805 Santo Antônio do Aracanguá";7919;7919
"354810 Santo Antônio do Jardim";6105;6105
"354820 Santo Antônio do Pinhal";6697;6697
"354830 Santo Expedito";2912;2912
"354840 Santópolis do Aguapeí";4448;4448
"354850 Santos";432292;432292
"354860 São Bento do Sapucaí";10797;10797
"354870 São Bernardo do Campo";794222;794222
"354880 São Caetano do Sul";154604;154604
"354890 São Carlos";231239;231239
"354900 São Francisco";2872;2872
"354910 São João da Boa Vista";86732;86732
"354920 São João das Duas Pontes";2636;2636
"354925 São João de Iracema";1844;1844
"354930 São João do Pau d'Alho";2160;2160
"354940 São Joaquim da Barra";48358;48358
"354950 São José da Bela Vista";8690;8690
"354960 São José do Barreiro";4195;4195
"354970 São José do Rio Pardo";53639;53639
"354980 São José do Rio Preto";425035;425035
"354990 São José dos Campos";657020;657020
"354995 São Lourenço da Serra";14554;14554
"355000 São Luís do Paraitinga";10711;10711
"355010 São Manuel";39667;39667
"355020 São Miguel Arcanjo";32464;32464
"355030 São Paulo";11667416;11667416
"355040 São Pedro";32956;32956
"355050 São Pedro do Turvo";7445;7445
"355060 São Roque";82286;82286
"355070 São Sebastião";77583;77583
"355080 São Sebastião da Grama";12436;12436
"355090 São Simão";14842;14842
"355100 São Vicente";345093;345093
"355110 Sarapuí";9409;9409
"355120 Sarutaiá";3722;3722
"355130 Sebastianópolis do Sul";3166;3166
"355140 Serra Azul";11932;11932
"355160 Serra Negra";27412;27412
"355150 Serrana";40611;40611
"355170 Sertãozinho";114773;114773
"355180 Sete Barras";13339;13339
"355190 Severínia";16139;16139
"355200 Silveiras";6005;6005
"355210 Socorro";38151;38151
"355220 Sorocaba";612629;612629
"355230 Sud Mennucci";7668;7668
"355240 Sumaré";250725;250725
"355255 Suzanápolis";3537;3537
"355250 Suzano";273425;273425
"355260 Tabapuã";11785;11785
"355270 Tabatinga";15282;15282
"355280 Taboão da Serra";256072;256072
"355290 Taciba";5932;5932
"355300 Taguaí";11451;11451
"355310 Taiaçu";6098;6098
"355320 Taiúva";5608;5608
"355330 Tambaú";23101;23101
"355340 Tanabi";24916;24916
"355350 Tapiraí";8207;8207
"355360 Tapiratiba";13107;13107
"355365 Taquaral";2809;2809
"355370 Taquaritinga";55800;55800
"355380 Taquarituba";22997;22997
"355385 Taquarivaí";5367;5367
"355390 Tarabai";6880;6880
"355395 Tarumã";13464;13464
"355400 Tatuí";111808;111808
"355410 Taubaté";290188;290188
"355420 Tejupá";4910;4910
"355430 Teodoro Sampaio";22158;22158
"355440 Terra Roxa";8829;8829
"355450 Tietê";38404;38404
"355460 Timburi";2720;2720
"355465 Torre de Pedra";2332;2332
"355470 Torrinha";9657;9657
"355475 Trabiju";1606;1606
"355480 Tremembé";42770;42770
"355490 Três Fronteiras";5616;5616
"355495 Tuiuti";6196;6196
"355500 Tupã";65421;65421
"355510 Tupi Paulista";14789;14789
"355520 Turiúba";1992;1992
"355530 Turmalina";2005;2005
"355535 Ubarana";5544;5544
"355540 Ubatuba";82243;82243
"355550 Ubirajara";4585;4585
"355560 Uchoa";9797;9797
"355570 União Paulista";1669;1669
"355580 Urânia";9106;9106
"355590 Uru";1276;1276
"355600 Urupês";13178;13178
"355610 Valentim Gentil";11585;11585
"355620 Valinhos";112127;112127
"355630 Valparaíso";23613;23613
"355635 Vargem";9228;9228
"355640 Vargem Grande do Sul";40720;40720
"355645 Vargem Grande Paulista";45208;45208
"355650 Várzea Paulista";111599;111599
"355660 Vera Cruz";11070;11070
"355670 Vinhedo";66981;66981
"355680 Viradouro";17940;17940
"355690 Vista Alegre do Alto";7282;7282
"355695 Vitória Brasil";1796;1796
"355700 Votorantim";113248;113248
"355710 Votuporanga";88061;88061
"355715 Zacarias";2440;2440
