"350010 Adamantina";34800;34800
"350020 Adolfo";3663;3663
"350030 Aguaí";33102;33102
"350040 Águas da Prata";7809;7809
"350050 Águas de Lindóia";17778;17778
"350055 Águas de Santa Bárbara";5767;5767
"350060 Águas de São Pedro";2787;2787
"350070 Agudos";35549;35549
"350075 Alambari";5029;5029
"350080 Alfredo Marcondes";4006;4006
"350090 Altair";3928;3928
"350100 Altinópolis";16070;16070
"350110 Alto Alegre";4224;4224
"350115 Alumínio";17339;17339
"350120 Álvares Florence";4013;4013
"350130 Álvares Machado";24211;24211
"350140 Álvaro de Carvalho";4788;4788
"350150 Alvinlândia";3089;3089
"350160 Americana";216889;216889
"350170 Américo Brasiliense";35501;35501
"350180 Américo de Campos";5875;5875
"350190 Amparo";67783;67783
"350200 Analândia";4420;4420
"350210 Andradina";56976;56976
"350220 Angatuba";22869;22869
"350230 Anhembi";5821;5821
"350240 Anhumas";3849;3849
"350250 Aparecida";36046;36046
"350260 Aparecida d'Oeste";4582;4582
"350270 Apiaí";25939;25939
"350275 Araçariguama";17587;17587
"350280 Araçatuba";186968;186968
"350290 Araçoiaba da Serra";28109;28109
"350300 Aramina";5305;5305
"350310 Arandu";6305;6305
"350315 Arapeí";2567;2567
"350320 Araraquara";214854;214854
"350330 Araras";122370;122370
"350335 Arco-Íris";1982;1982
"350340 Arealva";8074;8074
"350350 Areias";3806;3806
"350360 Areiópolis";10893;10893
"350370 Ariranha";8801;8801
"350380 Artur Nogueira";45488;45488
"350390 Arujá";77128;77128
"350395 Aspásia";1863;1863
"350400 Assis";97967;97967
"350410 Atibaia";130360;130360
"350420 Auriflama";14623;14623
"350430 Avaí";5106;5106
"350440 Avanhandava";11646;11646
"350450 Avaré";85395;85395
"350460 Bady Bassitt";15036;15036
"350470 Balbinos";3812;3812
"350480 Bálsamo";8402;8402
"350490 Bananal";10526;10526
"350500 Barão de Antonina";3208;3208
"350510 Barbosa";6789;6789
"350520 Bariri";32531;32531
"350530 Barra Bonita";36292;36292
"350535 Barra do Chapéu";5400;5400
"350540 Barra do Turvo";7958;7958
"350550 Barretos";115428;115428
"350560 Barrinha";29342;29342
"350570 Barueri";247893;247893
"350580 Bastos";21052;21052
"350590 Batatais";58152;58152
"350600 Bauru";354144;354144
"350610 Bebedouro";77262;77262
"350620 Bento de Abreu";2753;2753
"350630 Bernardino de Campos";11095;11095
"350635 Bertioga";49059;49059
"350640 Bilac";7257;7257
"350650 Birigui";111955;111955
"350660 Biritiba-Mirim";29423;29423
"350670 Boa Esperança do Sul";14050;14050
"350680 Bocaina";11181;11181
"350690 Bofete";9903;9903
"350700 Boituva";49748;49748
"350710 Bom Jesus dos Perdões";20293;20293
"350715 Bom Sucesso de Itararé";3677;3677
"350720 Borá";829;829
"350730 Boracéia";4395;4395
"350740 Borborema";14960;14960
"350745 Borebi";2361;2361
"350750 Botucatu";131107;131107
"350760 Bragança Paulista";151099;151099
"350770 Braúna";5170;5170
"350775 Brejo Alegre";2649;2649
"350780 Brodowski";21733;21733
"350790 Brotas";22220;22220
"350800 Buri";19114;19114
"350810 Buritama";15876;15876
"350820 Buritizal";4173;4173
"350830 Cabrália Paulista";4495;4495
"350840 Cabreúva";42839;42839
"350850 Caçapava";87267;87267
"350860 Cachoeira Paulista";30984;30984
"350870 Caconde";19088;19088
"350880 Cafelândia";17100;17100
"350890 Caiabu";4193;4193
"350900 Caieiras";89097;89097
"350910 Caiuá";5189;5189
"350920 Cajamar";66017;66017
