"350925 Cajati";29629;29629
"350930 Cajobi";9592;9592
"350940 Cajuru";22144;22144
"350945 Campina do Monte Alegre";5453;5453
"350950 Campinas";1029700;1029700
"350960 Campo Limpo Paulista";68725;68725
"350970 Campos do Jordão";46493;46493
"350980 Campos Novos Paulista";4401;4401
"350990 Cananéia";12565;12565
"350995 Canas";3960;3960
"351000 Cândido Mota";30177;30177
"351010 Cândido Rodrigues";2693;2693
"351015 Canitar";3863;3863
"351020 Capão Bonito";47650;47650
"351030 Capela do Alto";15693;15693
"351040 Capivari";44848;44848
"351050 Caraguatatuba";88187;88187
"351060 Carapicuíba";361182;361182
"351070 Cardoso";11947;11947
"351080 Casa Branca";27942;27942
"351090 Cássia dos Coqueiros";2859;2859
"351100 Castilho";16333;16333
"351110 Catanduva";110705;110705
"351120 Catiguá";6903;6903
"351130 Cedral";7288;7288
"351140 Cerqueira César";16308;16308
"351150 Cerquilho";33618;33618
"351160 Cesário Lange";14085;14085
"351170 Charqueada";14037;14037
"355720 Chavantes";12456;12456
"351190 Clementina";6093;6093
"351200 Colina";17297;17297
"351210 Colômbia";6108;6108
"351220 Conchal";24074;24074
"351230 Conchas";15724;15724
"351240 Cordeirópolis";19185;19185
"351250 Coroados";4799;4799
"351260 Coronel Macedo";5523;5523
"351270 Corumbataí";3911;3911
"351280 Cosmópolis";50290;50290
"351290 Cosmorama";7493;7493
"351300 Cotia";170119;170119
"351310 Cravinhos";30190;30190
"351320 Cristais Paulista";7075;7075
"351330 Cruzália";2558;2558
"351340 Cruzeiro";76427;76427
"351350 Cubatão";114385;114385
"351360 Cunha";23223;23223
"351370 Descalvado";30326;30326
"351380 Diadema";372999;372999
"351385 Dirce Reis";1684;1684
"351390 Divinolândia";12028;12028
"351400 Dobrada";7487;7487
"351410 Dois Córregos";23811;23811
"351420 Dolcinópolis";2184;2184
"351430 Dourado";8810;8810
"351440 Dracena";42389;42389
"351450 Duartina";12694;12694
"351460 Dumont";7076;7076
"351470 Echaporã";6816;6816
"351480 Eldorado";14639;14639
"351490 Elias Fausto";14854;14854
"351492 Elisiário";2821;2821
"351495 Embaúba";2518;2518
"351500 Embu das Artes";223568;223568
"351510 Embu-Guaçu";60238;60238
"351512 Emilianópolis";3004;3004
"351515 Engenheiro Coelho";12191;12191
"351518 Espírito Santo do Pinhal";41920;41920
"351519 Espírito Santo do Turvo";3955;3955
"355730 Estiva Gerbi";9466;9466
"351520 Estrela d'Oeste";8435;8435
"351530 Estrela do Norte";2698;2698
"351535 Euclides da Cunha Paulista";10243;10243
"351540 Fartura";15470;15470
"351560 Fernando Prestes";5597;5597
"351550 Fernandópolis";64134;64134
"351565 Fernão";1510;1510
"351570 Ferraz de Vasconcelos";154497;154497
"351580 Flora Rica";2085;2085
"351590 Floreal";3225;3225
"351600 Flórida Paulista";11957;11957
"351610 Florínia";3101;3101
"351620 Franca";304975;304975
"351630 Francisco Morato";143901;143901
"351640 Franco da Rocha";118606;118606
"351650 Gabriel Monteiro";2784;2784
"351660 Gália";7755;7755
"351670 Garça";44167;44167
"351680 Gastão Vidigal";3875;3875
"351685 Gavião Peixoto";4322;4322
"351690 General Salgado";11028;11028
"351700 Getulina";10749;10749
"351710 Glicério";4579;4579
"351720 Guaiçara";9922;9922
"351730 Guaimbê";5404;5404
"351740 Guaíra";36372;36372
"351750 Guapiaçu";15696;15696
"351760 Guapiara";19609;19609
"351770 Guará";19681;19681
"351780 Guaraçaí";8949;8949
"351790 Guaraci";9437;9437
"351800 Guarani d'Oeste";2041;2041
"351810 Guarantã";6500;6500
"351820 Guararapes";30118;30118
"351830 Guararema";23752;23752
"351840 Guaratinguetá";109335;109335
"351850 Guareí";11912;11912
"351860 Guariba";33306;33306
"351870 Guarujá";279832;279832
"351880 Guarulhos";1148476;1148476
"351885 Guatapará";6723;6723
"351890 Guzolândia";4552;4552
"351900 Herculândia";8419;8419
"351905 Holambra";8761;8761
"351907 Hortolândia";169691;169691
"351910 Iacanga";9062;9062
"351920 Iacri";6821;6821
"351925 Iaras";4247;4247
"351930 Ibaté";28530;28530
"351940 Ibirá";10160;10160
"351950 Ibirarema";6182;6182
"351960 Ibitinga";49930;49930
"351970 Ibiúna";68214;68214
"351980 Icém";7165;7165
"351990 Iepê";7554;7554
"352000 Igaraçu do Tietê";23401;23401
"352010 Igarapava";27223;27223
"352020 Igaratá";8670;8670
"352030 Iguape";28553;28553
"352042 Ilha Comprida";7646;7646
"352044 Ilha Solteira";24924;24924
"352040 Ilhabela";23814;23814
"352050 Indaiatuba";168949;168949
"352060 Indiana";5012;5012
"352070 Indiaporã";4102;4102
"352080 Inúbia Paulista";3502;3502
"352090 Ipaussu";13224;13224
"352100 Iperó";22166;22166
"352110 Ipeúna";5009;5009
"352115 Ipiguá";3891;3891
"352120 Iporanga";4582;4582
"352130 Ipuã";12920;12920
"352140 Iracemápolis";17433;17433
"352150 Irapuã";7024;7024
"352160 Irapuru";7745;7745
"352170 Itaberá";19003;19003
"352180 Itaí";22539;22539
"352190 Itajobi";14677;14677
"352200 Itaju";2906;2906
"352210 Itanhaém";78782;78782
"352215 Itaóca";3303;3303
"352220 Itapecerica da Serra";140493;140493
"352230 Itapetininga";134881;134881
"352240 Itapeva";86476;86476
"352250 Itapevi";179216;179216
"352260 Itapira";66618;66618
"352265 Itapirapuã Paulista";3764;3764
"352270 Itápolis";39420;39420
"352280 Itaporanga";14759;14759
"352290 Itapuí";11225;11225
"352300 Itapura";4104;4104
"352310 Itaquaquecetuba";295881;295881
"352320 Itararé";48121;48121
"352330 Itariri";14562;14562
"352340 Itatiba";89961;89961
"352350 Itatinga";16691;16691
"352360 Itirapina";14047;14047
"352370 Itirapuã";5710;5710
"352380 Itobi";7670;7670
"352390 Itu";144907;144907
"352400 Itupeva";33095;33095
"352410 Ituverava";37945;37945
"352420 Jaborandi";6633;6633
"352430 Jaboticabal";70438;70438
"352440 Jacareí";202541;202541
"352450 Jaci";4734;4734
"352460 Jacupiranga";17501;17501
"352470 Jaguariúna";35264;35264
"352480 Jales";47557;47557
"352490 Jambeiro";4545;4545
"352500 Jandira";99561;99561
"352510 Jardinópolis";33796;33796
"352520 Jarinu";19742;19742
"352530 Jaú";121148;121148
"352540 Jeriquara";3317;3317
"352550 Joanópolis";11114;11114
"352560 João Ramalho";4037;4037
"352570 José Bonifácio";30760;30760
"352580 Júlio Mesquita";4353;4353
"352585 Jumirim";2451;2451
"352590 Jundiaí";346821;346821
"352600 Junqueirópolis";17988;17988
"352610 Juquiá";20573;20573
"352620 Juquitiba";27854;27854
"352630 Lagoinha";5035;5035
"352640 Laranjal Paulista";23717;23717
"352650 Lavínia";6484;6484
"352660 Lavrinhas";6346;6346
"352670 Leme";86380;86380
"352680 Lençóis Paulista";58499;58499
"352690 Limeira";264043;264043
"352700 Lindóia";5964;5964
"352710 Lins";69362;69362
"352720 Lorena";81370;81370
"352725 Lourdes";2096;2096
"352730 Louveira";28932;28932
"352740 Lucélia";19278;19278
"352750 Lucianópolis";2237;2237
"352760 Luís Antônio";8722;8722
"352770 Luiziânia";4631;4631
"352780 Lupércio";4372;4372
"352790 Lutécia";2904;2904
"352800 Macatuba";16296;16296
"352810 Macaubal";7653;7653
"352820 Macedônia";3817;3817
"352830 Magda";3427;3427
"352840 Mairinque";42017;42017
"352850 Mairiporã";68569;68569
"352860 Manduri";8710;8710
"352870 Marabá Paulista";4163;4163
"352880 Maracaí";13422;13422
"352885 Marapoama";2424;2424
"352890 Mariápolis";3966;3966
"352900 Marília";208613;208613
"352910 Marinópolis";2219;2219
"352920 Martinópolis";23507;23507
"352930 Matão";75149;75149
"352940 Mauá";390105;390105
"352950 Mendonça";4145;4145
"352960 Meridiano";4062;4062
"352965 Mesópolis";1961;1961
"352970 Miguelópolis";19952;19952
"352980 Mineiros do Tietê";11892;11892
"353000 Mira Estrela";2733;2733
"352990 Miracatu";22308;22308
"353010 Mirandópolis";27072;27072
"353020 Mirante do Paranapanema";16882;16882
"353030 Mirassol";51315;51315
"353040 Mirassolândia";4016;4016
"353050 Mococa";67366;67366
"353060 Mogi das Cruzes";357475;357475
"353070 Mogi Guaçu";131561;131561
"353080 Mogi Mirim";85095;85095
"353090 Mombuca";3234;3234
"353100 Monções";2130;2130
"353110 Mongaguá";39707;39707
"353120 Monte Alegre do Sul";6751;6751
"353130 Monte Alto";45667;45667
"353140 Monte Aprazível";19973;19973
"353150 Monte Azul Paulista";19806;19806
"353160 Monte Castelo";4177;4177
"353180 Monte Mor";42142;42142
"353170 Monteiro Lobato";3871;3871
"353190 Morro Agudo";27275;27275
"353200 Morungaba";10772;10772
"353205 Motuca";4104;4104
"353210 Murutinga do Sul";4137;4137
"353215 Nantes";2470;2470
"353220 Narandiba";4016;4016
"353230 Natividade da Serra";7024;7024
"353240 Nazaré Paulista";15428;15428
"353250 Neves Paulista";9072;9072
"353260 Nhandeara";10614;10614
"353270 Nipoã";3684;3684
"353280 Nova Aliança";5260;5260
"353282 Nova Campina";7879;7879
"353284 Nova Canaã Paulista";2417;2417
"353286 Nova Castilho";1060;1060
"353290 Nova Europa";8152;8152
"353300 Nova Granada";18152;18152
"353310 Nova Guataporanga";2167;2167
"353320 Nova Independência";2451;2451
"353330 Nova Luzitânia";3048;3048
"353340 Nova Odessa";46162;46162
"353325 Novais";3763;3763
"353350 Novo Horizonte";34604;34604
"353360 Nuporanga";6630;6630
"353370 Ocauçu";4262;4262
"353380 Óleo";2956;2956
"353390 Olímpia";48455;48455
"353400 Onda Verde";3653;3653
"353410 Oriente";6042;6042
"353420 Orindiúva";4770;4770
"353430 Orlândia";38131;38131
"353440 Osasco";672804;672804
"353450 Oscar Bressane";2607;2607
"353460 Osvaldo Cruz";30777;30777
"353470 Ourinhos";99183;99183
"353480 Ouro Verde";7537;7537
"353475 Ouroeste";7152;7152
"353490 Pacaembu";13053;13053
"353500 Palestina";9974;9974
"353510 Palmares Paulista";9479;9479
"353520 Palmeira d'Oeste";10317;10317
"353530 Palmital";21355;21355
"353540 Panorama";14287;14287
"353550 Paraguaçu Paulista";41453;41453
"353560 Paraibuna";17539;17539
"353570 Paraíso";5715;5715
"353580 Paranapanema";16652;16652
"353590 Paranapuã";3779;3779
"353600 Parapuã";11279;11279
"353610 Pardinho";5131;5131
"353620 Pariquera-Açu";18336;18336
"353625 Parisi";2022;2022
"353630 Patrocínio Paulista";12220;12220
"353640 Paulicéia";5778;5778
"353650 Paulínia";62944;62944
"353657 Paulistânia";1821;1821
"353660 Paulo de Faria";8712;8712
"353670 Pederneiras";39128;39128
"353680 Pedra Bela";5799;5799
"353690 Pedranópolis";2740;2740
"353700 Pedregulho";15587;15587
"353710 Pedreira";38192;38192
"353715 Pedrinhas Paulista";2955;2955
"353720 Pedro de Toledo";9747;9747
"353730 Penápolis";57235;57235
"353740 Pereira Barreto";25597;25597
"353750 Pereiras";6788;6788
"353760 Peruíbe";55477;55477
"353770 Piacatu";4958;4958
"353780 Piedade";51996;51996
"353790 Pilar do Sul";25344;25344
"353800 Pindamonhangaba";136085;136085
"353810 Pindorama";14071;14071
"353820 Pinhalzinho";11961;11961
"353830 Piquerobi";3580;3580
"353850 Piquete";15191;15191
"353860 Piracaia";24497;24497
"353870 Piracicaba";348898;348898
"353880 Piraju";28752;28752
"353890 Pirajuí";21451;21451
"353900 Pirangi";10473;10473
"353910 Pirapora do Bom Jesus";13815;13815
"353920 Pirapozinho";23501;23501
"353930 Pirassununga";68160;68160
"353940 Piratininga";11336;11336
"353950 Pitangueiras";33294;33294
"353960 Planalto";4024;4024
"353970 Platina";3044;3044
"353980 Poá";101514;101514
"353990 Poloni";5097;5097
"354000 Pompéia";19206;19206
"354010 Pongaí";3709;3709
"354020 Pontal";33949;33949
"354025 Pontalinda";3803;3803
"354030 Pontes Gestal";2592;2592
"354040 Populina";4478;4478
"354050 Porangaba";7375;7375
"354060 Porto Feliz";47731;47731
"354070 Porto Ferreira";49897;49897
"354075 Potim";15882;15882
"354080 Potirendaba";14584;14584
"354085 Pracinha";1947;1947
"354090 Pradópolis";14724;14724
"354100 Praia Grande";221274;221274
"354105 Pratânia";4262;4262
"354110 Presidente Alves";4353;4353
"354120 Presidente Bernardes";14640;14640
"354130 Presidente Epitácio";40909;40909
"354140 Presidente Prudente";199880;199880
"354150 Presidente Venceslau";38421;38421
"354160 Promissão";33383;33383
"354165 Quadra";2911;2911
"354170 Quatá";12317;12317
"354180 Queiroz";2437;2437
"354190 Queluz";10069;10069
"354200 Quintana";5761;5761
"354210 Rafard";8643;8643
"354220 Rancharia";29463;29463
"354230 Redenção da Serra";4084;4084
"354240 Regente Feijó";17905;17905
"354250 Reginópolis";5725;5725
"354260 Registro";55195;55195
"354270 Restinga";6055;6055
"354280 Ribeira";3540;3540
"354290 Ribeirão Bonito";11812;11812
"354300 Ribeirão Branco";20733;20733
"354310 Ribeirão Corrente";4105;4105
"354320 Ribeirão do Sul";4586;4586
"354323 Ribeirão dos Índios";2263;2263
"354325 Ribeirão Grande";7575;7575
"354330 Ribeirão Pires";109869;109869
"354340 Ribeirão Preto";550541;550541
"354360 Rifaina";3441;3441
"354370 Rincão";10603;10603
"354380 Rinópolis";10389;10389
"354390 Rio Claro";178285;178285
"354400 Rio das Pedras";26078;26078
"354410 Rio Grande da Serra";40292;40292
"354420 Riolândia";9443;9443
"354350 Riversul";7015;7015
"354425 Rosana";23270;23270
"354430 Roseira";9125;9125
"354440 Rubiácea";2524;2524
"354450 Rubinéia";2760;2760
"354460 Sabino";5158;5158
"354470 Sagres";2482;2482
"354480 Sales";4971;4971
"354490 Sales Oliveira";9965;9965
"354500 Salesópolis";15128;15128
"354510 Salmourão";4646;4646
"354515 Saltinho";6361;6361
"354520 Salto";99534;99534
"354530 Salto de Pirapora";37610;37610
"354540 Salto Grande";8760;8760
"354550 Sandovalina";3368;3368
"354560 Santa Adélia";14066;14066
"354570 Santa Albertina";5765;5765
"354580 Santa Bárbara d'Oeste";177453;177453
"354600 Santa Branca";13572;13572
"354610 Santa Clara d'Oeste";2160;2160
"354620 Santa Cruz da Conceição";3773;3773
"354625 Santa Cruz da Esperança";1891;1891
"354630 Santa Cruz das Palmeiras";27637;27637
"354640 Santa Cruz do Rio Pardo";42900;42900
"354650 Santa Ernestina";5818;5818
"354660 Santa Fé do Sul";28060;28060
"354670 Santa Gertrudes";18216;18216
"354680 Santa Isabel";47041;47041
"354690 Santa Lúcia";8172;8172
"354700 Santa Maria da Serra";5034;5034
"354710 Santa Mercedes";2879;2879
"354740 Santa Rita d'Oeste";2707;2707
"354750 Santa Rita do Passa Quatro";26871;26871
"354760 Santa Rosa de Viterbo";22761;22761
"354765 Santa Salete";1435;1435
"354720 Santana da Ponte Pensa";1853;1853
"354730 Santana de Parnaíba";88070;88070
"354770 Santo Anastácio";21148;21148
"354780 Santo André";673830;673830
"354790 Santo Antônio da Alegria";6082;6082
"354800 Santo Antônio de Posse";19405;19405
"354805 Santo Antônio do Aracanguá";7328;7328
"354810 Santo Antônio do Jardim";6228;6228
"354820 Santo Antônio do Pinhal";6531;6531
"354830 Santo Expedito";2679;2679
"354840 Santópolis do Aguapeí";4062;4062
"354850 Santos";428348;428348
"354860 São Bento do Sapucaí";10639;10639
"354870 São Bernardo do Campo";740758;740758
"354880 São Caetano do Sul";146548;146548
"354890 São Carlos";207336;207336
"354900 São Francisco";2907;2907
"354910 São João da Boa Vista";81328;81328
"354920 São João das Duas Pontes";2691;2691
"354925 São João de Iracema";1748;1748
"354930 São João do Pau d'Alho";2205;2205
"354940 São Joaquim da Barra";44233;44233
"354950 São José da Bela Vista";8377;8377
"354960 São José do Barreiro";4219;4219
"354970 São José do Rio Pardo";51877;51877
"354980 São José do Rio Preto";383792;383792
"354990 São José dos Campos";582655;582655
"354995 São Lourenço da Serra";13087;13087
"355000 São Luís do Paraitinga";10665;10665
"355010 São Manuel";38016;38016
"355020 São Miguel Arcanjo";31746;31746
"355030 São Paulo";10959994;10959994
"355040 São Pedro";29828;29828
"355050 São Pedro do Turvo";7156;7156
"355060 São Roque";72326;72326
"355070 São Sebastião";64779;64779
"355080 São Sebastião da Grama";12629;12629
"355090 São Simão";14225;14225
"355100 São Vicente";320485;320485
"355110 Sarapuí";8402;8402
"355120 Sarutaiá";3787;3787
"355130 Sebastianópolis do Sul";2770;2770
"355140 Serra Azul";8908;8908
"355160 Serra Negra";25271;25271
"355150 Serrana";35492;35492
"355170 Sertãozinho";102105;102105
"355180 Sete Barras";13799;13799
"355190 Severínia";14567;14567
"355200 Silveiras";5645;5645
"355210 Socorro";34822;34822
"355220 Sorocaba";536587;536587
"355230 Sud Mennucci";7563;7563
"355240 Sumaré";216427;216427
"355255 Suzanápolis";3056;3056
"355250 Suzano";245506;245506
"355260 Tabapuã";11035;11035
"355270 Tabatinga";13870;13870
"355280 Taboão da Serra";218145;218145
"355290 Taciba";5511;5511
"355300 Taguaí";8779;8779
"355310 Taiaçu";5844;5844
"355320 Taiúva";5616;5616
"355330 Tambaú";22834;22834
"355340 Tanabi";23617;23617
"355350 Tapiraí";8585;8585
"355360 Tapiratiba";13179;13179
"355365 Taquaral";2788;2788
"355370 Taquaritinga";53946;53946
"355380 Taquarituba";22606;22606
"355385 Taquarivaí";4808;4808
"355390 Tarabai";6200;6200
"355395 Tarumã";11720;11720
"355400 Tatuí";100331;100331
"355410 Taubaté";261593;261593
"355420 Tejupá";5285;5285
"355430 Teodoro Sampaio";20943;20943
"355440 Terra Roxa";8190;8190
"355450 Tietê";34190;34190
"355460 Timburi";2767;2767
"355465 Torre de Pedra";2232;2232
"355470 Torrinha";9212;9212
"355475 Trabiju";1468;1468
"355480 Tremembé";37726;37726
"355490 Três Fronteiras";5372;5372
"355495 Tuiuti";5402;5402
"355500 Tupã";64879;64879
"355510 Tupi Paulista";13932;13932
"355520 Turiúba";1951;1951
"355530 Turmalina";2291;2291
"355535 Ubarana";4680;4680
"355540 Ubatuba";72473;72473
"355550 Ubirajara";4346;4346
"355560 Uchoa";9396;9396
"355570 União Paulista";1469;1469
"355580 Urânia";9038;9038
"355590 Uru";1385;1385
"355600 Urupês";12410;12410
"355610 Valentim Gentil";9629;9629
"355620 Valinhos";92976;92976
"355630 Valparaíso";20364;20364
"355635 Vargem";7756;7756
"355640 Vargem Grande do Sul";38161;38161
"355645 Vargem Grande Paulista";36938;36938
"355650 Várzea Paulista";99818;99818
"355660 Vera Cruz";11241;11241
"355670 Vinhedo";53867;53867
"355680 Viradouro";16790;16790
"355690 Vista Alegre do Alto";5586;5586
"355695 Vitória Brasil";1736;1736
"355700 Votorantim";102543;102543
"355710 Votuporanga";80485;80485
"355715 Zacarias";2124;2124
