"351650 Gabriel Monteiro";847
"351660 Gália";2284
"351670 Garça";12346
"351700 Getulina";893
"351710 Glicério";1369
"351730 Guaimbê";1626
"351750 Guapiaçu";1830
"351760 Guapiara";5395
"351770 Guará";3197
"351780 Guaraçaí";705
"351790 Guaraci";2215
"351800 Guarani d'Oeste";657
"351810 Guarantã";1519
"351820 Guararapes";5227
"351840 Guaratinguetá";2942
"351850 Guareí";3245
"351860 Guariba";974
"351870 Guarujá";7793
"351880 Guarulhos";71123
"351885 Guatapará";1358
"351890 Guzolândia";1268
"351900 Herculândia";2086
"351905 Holambra";2076
"351907 Hortolândia";4156
"351920 Iacri";1595
"351925 Iaras";792
"351930 Ibaté";5049
"351940 Ibirá";1367
"351950 Ibirarema";1778
"351960 Ibitinga";1207
"351970 Ibiúna";2773
"351980 Icém";745
"351990 Iepê";2223
"352010 Igarapava";508
"352020 Igaratá";1158
"352030 Iguape";2604
"352042 Ilha Comprida";2969
"352044 Ilha Solteira";3908
"352040 Ilhabela";7839
"352050 Indaiatuba";6462
"352060 Indiana";1556
"352070 Indiaporã";1356
"352080 Inúbia Paulista";1001
"352090 Ipaussu";2295
"352100 Iperó";731
"352110 Ipeúna";990
"352115 Ipiguá";1134
"352120 Iporanga";1051
"352130 Ipuã";2632
"352140 Iracemápolis";3297
"352150 Irapuã";1722
"352160 Irapuru";1881
"352170 Itaberá";2841
"352210 Itanhaém";13233
"352215 Itaóca";871
"352220 Itapecerica da Serra";9179
"352230 Itapetininga";4498
"352240 Itapeva";14762
"352250 Itapevi";7568
"352260 Itapira";12991
"352265 Itapirapuã Paulista";1032
"352270 Itápolis";530
"352290 Itapuí";3028
"352300 Itapura";1196
"352310 Itaquaquecetuba";5895
"352320 Itararé";9479
"352330 Itariri";3130
"352340 Itatiba";6797
"352390 Itu";319
"352410 Ituverava";2621
"352420 Jaborandi";1909
"352430 Jaboticabal";647
"352440 Jacareí";8990
"352450 Jaci";1454
"352460 Jacupiranga";1852
"352480 Jales";9237
"352490 Jambeiro";1265
"352500 Jandira";5693
"352510 Jardinópolis";3904
"352530 Jaú";11527
"352540 Jeriquara";626
"352560 João Ramalho";1116
"352570 José Bonifácio";927
"352580 Júlio Mesquita";1277
"352590 Jundiaí";31238
"352600 Junqueirópolis";3094
"352610 Juquiá";3417
"352620 Juquitiba";6917
"352630 Lagoinha";1572
"352650 Lavínia";1346
"352660 Lavrinhas";1570
"352670 Leme";10262
"352680 Lençóis Paulista";4899
"352690 Limeira";4922
"352700 Lindóia";1679
"352710 Lins";5270
"352720 Lorena";2061
"352725 Lourdes";667
"352740 Lucélia";4929
"352760 Luís Antônio";2632
"352770 Luiziânia";1313
"352780 Lupércio";1232
"352790 Lutécia";880
"352800 Macatuba";4123
"352820 Macedônia";1157
"352840 Mairinque";2111
"352850 Mairiporã";7095
"352860 Manduri";2523
"352870 Marabá Paulista";1140
"352900 Marília";57169
"352910 Marinópolis";676
"352920 Martinópolis";2414
"352930 Matão";1381
"352940 Mauá";57486
"352950 Mendonça";1104
"352960 Meridiano";1228
"352965 Mesópolis";596
"352970 Miguelópolis";3231
"352980 Mineiros do Tietê";892
"353000 Mira Estrela";946
"352990 Miracatu";2384
"353010 Mirandópolis";7370
"353020 Mirante do Paranapanema";4308
"353030 Mirassol";2344
"353050 Mococa";5138
"353060 Mogi das Cruzes";6061
"353070 Mogi Guaçu";34525
"353080 Mogi Mirim";16714
"353090 Mombuca";859
"353100 Monções";666
"353110 Mongaguá";7577
"353120 Monte Alegre do Sul";1028
"353130 Monte Alto";893
"353140 Monte Aprazível";653
"353160 Monte Castelo";1375
"353180 Monte Mor";3115
"353170 Monteiro Lobato";1050
"353190 Morro Agudo";2324
"353205 Motuca";979
"353210 Murutinga do Sul";1357
"353215 Nantes";716
"353220 Narandiba";1060
"353250 Neves Paulista";2341
"353260 Nhandeara";2102
"353282 Nova Campina";2019
"353284 Nova Canaã Paulista";770
"353286 Nova Castilho";320
"353290 Nova Europa";2254
"353310 Nova Guataporanga";696
"353320 Nova Independência";698
"353330 Nova Luzitânia";870
"353350 Novo Horizonte";1981
"353360 Nuporanga";914
"353410 Oriente";1792
"353430 Orlândia";3673
"353450 Oscar Bressane";808
"353460 Osvaldo Cruz";3021
"353470 Ourinhos";11845
"353480 Ouro Verde";2263
"353490 Pacaembu";2090
"353530 Palmital";3073
"353540 Panorama";1880
"353550 Paraguaçu Paulista";5673
"353560 Paraibuna";4655
"353580 Paranapanema";655
"353590 Paranapuã";1210
"353600 Parapuã";2158
"353620 Pariquera-Açu";3507
"353625 Parisi";699
"353630 Patrocínio Paulista";3221
"353640 Paulicéia";1636
"353670 Pederneiras";927
"353690 Pedranópolis";862
"353710 Pedreira";2185
"353715 Pedrinhas Paulista";179
"353720 Pedro de Toledo";2948
"353730 Penápolis";13857
"353740 Pereira Barreto";4835
"353750 Pereiras";2306
"353760 Peruíbe";4977
"353770 Piacatu";1530
"353780 Piedade";1148
"353790 Pilar do Sul";1342
"353800 Pindamonhangaba";8924
"353830 Piquerobi";1072
"353870 Piracicaba";16169
"353880 Piraju";10075
"353910 Pirapora do Bom Jesus";4075
"353920 Pirapozinho";6530
"353930 Pirassununga";15143
"353950 Pitangueiras";5836
"353960 Planalto";1098
"353970 Platina";879
"353980 Poá";4999
"354000 Pompéia";4448
"354025 Pontalinda";1116
"354030 Pontes Gestal";795
"354040 Populina";1357
"354050 Porangaba";2144
"354060 Porto Feliz";3563
"354075 Potim";4144
"354080 Potirendaba";2378
"354085 Pracinha";435
"354090 Pradópolis";995
"354100 Praia Grande";42525
"354120 Presidente Bernardes";2922
"354130 Presidente Epitácio";6187
"354140 Presidente Prudente";11051
"354150 Presidente Venceslau";6208
"354160 Promissão";3864
"354165 Quadra";954
"354170 Quatá";3322
"354180 Queiroz";760
"354190 Queluz";2249
"354200 Quintana";1718
"354220 Rancharia";5038
"354230 Redenção da Serra";980
"354240 Regente Feijó";3431
"354260 Registro";10357
"354270 Restinga";1308
"354280 Ribeira";934
"354300 Ribeirão Branco";4911
"354310 Ribeirão Corrente";1180
"354320 Ribeirão do Sul";1168
"354323 Ribeirão dos Índios";749
"354325 Ribeirão Grande";2052
"354330 Ribeirão Pires";8092
"354340 Ribeirão Preto";48462
"354360 Rifaina";596
"354370 Rincão";414
"354380 Rinópolis";723
"354390 Rio Claro";4194
"354410 Rio Grande da Serra";6084
"354420 Riolândia";2067
"354350 Riversul";2114
"354425 Rosana";3696
"354440 Rubiácea";713
"354450 Rubinéia";925
"354470 Sagres";702
"354480 Sales";1256
"354490 Sales Oliveira";2079
"354510 Salmourão";1178
"354530 Salto de Pirapora";10110
"354540 Salto Grande";1162
"354550 Sandovalina";976
"354600 Santa Branca";4299
"354620 Santa Cruz da Conceição";1020
"354625 Santa Cruz da Esperança";289
"354630 Santa Cruz das Palmeiras";1022
"354640 Santa Cruz do Rio Pardo";7897
"354660 Santa Fé do Sul";6431
"354670 Santa Gertrudes";2825
"354680 Santa Isabel";5255
"354710 Santa Mercedes";832
"354740 Santa Rita d'Oeste";865
"354750 Santa Rita do Passa Quatro";1132
"354760 Santa Rosa de Viterbo";600
"354765 Santa Salete";491
"354730 Santana de Parnaíba";1033
"354770 Santo Anastácio";2821
"354780 Santo André";18692
"354790 Santo Antônio da Alegria";928
"354800 Santo Antônio de Posse";799
"354805 Santo Antônio do Aracanguá";2080
"354820 Santo Antônio do Pinhal";1693
"354830 Santo Expedito";876
"354840 Santópolis do Aguapeí";1170
"354850 Santos";35768
"354860 São Bento do Sapucaí";563
"354870 São Bernardo do Campo";67107
"354880 São Caetano do Sul";16753
"354890 São Carlos";5730
"354900 São Francisco";982
"354910 São João da Boa Vista";4754
"354925 São João de Iracema";509
"354930 São João do Pau d'Alho";696
"354940 São Joaquim da Barra";951
"354950 São José da Bela Vista";749
"354960 São José do Barreiro";1153
"354970 São José do Rio Pardo";4825
"354980 São José do Rio Preto";5739
"354990 São José dos Campos";24204
"354995 São Lourenço da Serra";3710
"355000 São Luís do Paraitinga";3108
"355010 São Manuel";439
"355030 São Paulo";741907
"355040 São Pedro";733
"355050 São Pedro do Turvo";2144
"355060 São Roque";3261
"355070 São Sebastião";19102
"355080 São Sebastião da Grama";1356
"355090 São Simão";600
"355100 São Vicente";17238
"355130 Sebastianópolis do Sul";968
"355140 Serra Azul";1871
"355160 Serra Negra";1780
"355150 Serrana";1217
"355170 Sertãozinho";3051
"355180 Sete Barras";2149
"355190 Severínia";4075
"355200 Silveiras";1417
"355210 Socorro";1210
"355220 Sorocaba";7198
"355230 Sud Mennucci";2219
"355240 Sumaré";2025
"355255 Suzanápolis";753
"355270 Tabatinga";683
"355280 Taboão da Serra";5886
"355290 Taciba";1764
"355310 Taiaçu";1602
"355320 Taiúva";1479
"355330 Tambaú";1466
"355350 Tapiraí";2209
"355360 Tapiratiba";3270
"355365 Taquaral";771
"355370 Taquaritinga";1370
"355380 Taquarituba";3094
"355385 Taquarivaí";1216
"355390 Tarabai";1967
"355395 Tarumã";3287
"355430 Teodoro Sampaio";5676
"355440 Terra Roxa";2200
"355450 Tietê";3888
"355460 Timburi";808
"355480 Tremembé";6072
"355490 Três Fronteiras";1666
"355500 Tupã";3615
"355510 Tupi Paulista";3187
"355520 Turiúba";647
"355530 Turmalina";774
"355540 Ubatuba";20112
"355550 Ubirajara";1252
"355560 Uchoa";705
"355580 Urânia";2324
"355600 Urupês";606
"355610 Valentim Gentil";738
"355630 Valparaíso";4957
"355640 Vargem Grande do Sul";2741
"355645 Vargem Grande Paulista";2682
"355660 Vera Cruz";793
"355680 Viradouro";4614
"355690 Vista Alegre do Alto";812
"355695 Vitória Brasil";526
"355700 Votorantim";1684
"355710 Votuporanga";6953
"355715 Zacarias";680

