"350010 Adamantina";3393
"350020 Adolfo";1243
"350050 Águas de Lindóia";3884
"350070 Agudos";3015
"350080 Alfredo Marcondes";1359
"350090 Altair";1077
"350100 Altinópolis";2872
"350110 Alto Alegre";1431
"350120 Álvares Florence";1431
"350130 Álvares Machado";10910
"350140 Álvaro de Carvalho";1031
"350150 Alvinlândia";827
"350160 Americana";6536
"350190 Amparo";16991
"350210 Andradina";13220
"350220 Angatuba";1773
"350230 Anhembi";926
"350240 Anhumas";1143
"350250 Aparecida";3543
"350260 Aparecida d'Oeste";1597
"350270 Apiaí";6236
"350280 Araçatuba";34426
"350290 Araçoiaba da Serra";2483
"350300 Aramina";843
"350310 Arandu";1612
"350315 Arapeí";765
"350320 Araraquara";12022
"350330 Araras";16585
"350335 Arco-Íris";652
"350340 Arealva";1070
"350350 Areias";1007
"350360 Areiópolis";1967
"350380 Artur Nogueira";8238
"350400 Assis";8755
"350410 Atibaia";8619
"350440 Avanhandava";2789
"350450 Avaré";4495
"350490 Bananal";2083
"350500 Barão de Antonina";925
"350520 Bariri";3302
"350530 Barra Bonita";898
"350535 Barra do Chapéu";1435
"350540 Barra do Turvo";2258
"350550 Barretos";7790
"350560 Barrinha";3105
"350570 Barueri";64
"350580 Bastos";5411
"350590 Batatais";13490
"350600 Bauru";8880
"350610 Bebedouro";10018
"350620 Bento de Abreu";758
"350630 Bernardino de Campos";2185
"350640 Bilac";2137
"350650 Birigui";22917
"350660 Biritiba-Mirim";3546
"350670 Boa Esperança do Sul";1875
"350680 Bocaina";949
"350715 Bom Sucesso de Itararé";1071
"350730 Boracéia";1049
"350740 Borborema";4958
"350745 Borebi";587
"350750 Botucatu";7672
"350760 Bragança Paulista";17587
"350770 Braúna";1554
"350775 Brejo Alegre";762
"350790 Brotas";749
"350800 Buri";4240
"350810 Buritama";7228
"350820 Buritizal";908
"350850 Caçapava";11629
"350860 Cachoeira Paulista";5389
"350880 Cafelândia";1983
"350890 Caiabu";1306
"350910 Caiuá";1878
"350920 Cajamar";10520
"350925 Cajati";2342
"350930 Cajobi";1848
"350940 Cajuru";4857
"350945 Campina do Monte Alegre";1639
"350950 Campinas";133146
"350960 Campo Limpo Paulista";5448
"350970 Campos do Jordão";13624
"350980 Campos Novos Paulista";1446
"350990 Cananéia";2473
"350995 Canas";1072
"351000 Cândido Mota";935
"351010 Cândido Rodrigues";902
"351015 Canitar";1274
"351020 Capão Bonito";8221
"351040 Capivari";2205
"351050 Caraguatatuba";24126
"351080 Casa Branca";2670
"351090 Cássia dos Coqueiros";887
"351100 Castilho";5254
"351110 Catanduva";17318
"351140 Cerqueira César";1517
"351150 Cerquilho";12505
"351160 Cesário Lange";1267
"355720 Chavantes";554
"351190 Clementina";2744
"351200 Colina";4270
"351210 Colômbia";1693
"351220 Conchal";6286
"351230 Conchas";4558
"351240 Cordeirópolis";3417
"351250 Coroados";1511
"351260 Coronel Macedo";1038
"351280 Cosmópolis";4964
"351290 Cosmorama";588
"351300 Cotia";340
"351310 Cravinhos";793
"351320 Cristais Paulista";576
"351330 Cruzália";794
"351340 Cruzeiro";4546
"351350 Cubatão";15789
"351360 Cunha";3047
"351370 Descalvado";7735
"351380 Diadema";63870
"351385 Dirce Reis";584
"351410 Dois Córregos";3650
"351420 Dolcinópolis";847
"351430 Dourado";2590
"351440 Dracena";1955
"351450 Duartina";3936
"351470 Echaporã";1989
"351480 Eldorado";1340
"351490 Elias Fausto";4299
"351492 Elisiário";875
"351495 Embaúba";721
"351500 Embu das Artes";12468
"351510 Embu-Guaçu";3694
"351512 Emilianópolis";987
"351515 Engenheiro Coelho";2357
"351518 Espírito Santo do Pinhal";8559
"351519 Espírito Santo do Turvo";1227
"355730 Estiva Gerbi";2394
"351530 Estrela do Norte";789
"351535 Euclides da Cunha Paulista";2878
"351540 Fartura";955
"351560 Fernando Prestes";1357
"351550 Fernandópolis";7818
"351565 Fernão";491
"351570 Ferraz de Vasconcelos";10920
"351580 Flora Rica";681
"351600 Flórida Paulista";3358
"351610 Florínia";792
"351620 Franca";4612
"351630 Francisco Morato";34166
"351640 Franco da Rocha";5404
"351650 Gabriel Monteiro";920
"351660 Gália";2383
"351670 Garça";13333
"351685 Gavião Peixoto";1165
"351700 Getulina";868
"351710 Glicério";1367
"351720 Guaiçara";584
"351730 Guaimbê";1570
"351740 Guaíra";6771
"351750 Guapiaçu";2314
"351760 Guapiara";5344
"351770 Guará";4595
"351780 Guaraçaí";761
"351790 Guaraci";2215
"351800 Guarani d'Oeste";704
"351810 Guarantã";1812
"351820 Guararapes";5773
"351840 Guaratinguetá";5487
"351850 Guareí";3563
"351860 Guariba";1018
"351870 Guarujá";10877
"351880 Guarulhos";117368
"351890 Guzolândia";1201
"351900 Herculândia";2056
"351905 Holambra";2559
"351907 Hortolândia";7774
"351910 Iacanga";2272
"351920 Iacri";1616
"351925 Iaras";870
"351930 Ibaté";5675
"351940 Ibirá";1169
"351950 Ibirarema";1826
"351960 Ibitinga";1289
"351970 Ibiúna";2823
"351980 Icém";897
"351990 Iepê";1970
"352010 Igarapava";634
"352020 Igaratá";1695
"352030 Iguape";5794
"352042 Ilha Comprida";2998
"352044 Ilha Solteira";4646
"352040 Ilhabela";7870
"352050 Indaiatuba";7448
"352060 Indiana";1576
"352070 Indiaporã";1406
"352080 Inúbia Paulista";1120
"352090 Ipaussu";2115
"352100 Iperó";713
"352120 Iporanga";1204
"352130 Ipuã";3244
"352140 Iracemápolis";5033
"352150 Irapuã";1726
"352160 Irapuru";1809
"352170 Itaberá";3475
"352180 Itaí";2875
"352190 Itajobi";2276
"352200 Itaju";831
"352210 Itanhaém";13647
"352215 Itaóca";934
"352220 Itapecerica da Serra";6990
"352230 Itapetininga";7732
"352240 Itapeva";12044
"352250 Itapevi";14686
"352260 Itapira";14639
"352265 Itapirapuã Paulista";1128
"352270 Itápolis";618
"352290 Itapuí";3272
"352300 Itapura";1171
"352310 Itaquaquecetuba";9113
"352320 Itararé";8974
"352330 Itariri";3375
"352340 Itatiba";10841
"352360 Itirapina";1030
"352370 Itirapuã";949
"352390 Itu";253
"352400 Itupeva";2465
"352410 Ituverava";7955
"352420 Jaborandi";1909
"352430 Jaboticabal";627
"352440 Jacareí";12231
"352450 Jaci";1542
"352460 Jacupiranga";3189
"352480 Jales";11616
"352490 Jambeiro";1471
"352500 Jandira";12538
"352510 Jardinópolis";4084
"352530 Jaú";12871
"352540 Jeriquara";745
"352560 João Ramalho";1196
"352570 José Bonifácio";1634
"352580 Júlio Mesquita";1316
"352590 Jundiaí";32326
"352600 Junqueirópolis";4923
"352610 Juquiá";3573
"352620 Juquitiba";7176
"352630 Lagoinha";1665
"352650 Lavínia";1522
"352660 Lavrinhas";1741
"352670 Leme";9918
"352680 Lençóis Paulista";13383
"352690 Limeira";7915
"352700 Lindóia";1856
"352710 Lins";16493
"352720 Lorena";5395
"352725 Lourdes";616
"352740 Lucélia";4971
"352760 Luís Antônio";3255
"352770 Luiziânia";1328
"352780 Lupércio";1266
"352790 Lutécia";1317
"352800 Macatuba";4521
"352820 Macedônia";1125
"352840 Mairinque";9814
"352850 Mairiporã";6590
"352870 Marabá Paulista";1234
"352900 Marília";54242
"352910 Marinópolis";664
"352920 Martinópolis";4087
"352930 Matão";5322
"352940 Mauá";56029
"352950 Mendonça";1213
"352960 Meridiano";1201
"352965 Mesópolis";631
"352970 Miguelópolis";3441
"352980 Mineiros do Tietê";954
"353000 Mira Estrela";954
"352990 Miracatu";2384
"353010 Mirandópolis";6747
"353020 Mirante do Paranapanema";4689
"353030 Mirassol";2366
"353050 Mococa";6157
"353060 Mogi das Cruzes";6574
"353070 Mogi Guaçu";38397
"353080 Mogi Mirim";15942
"353090 Mombuca";898
"353100 Monções";675
"353110 Mongaguá";8717
"353120 Monte Alegre do Sul";1140
"353130 Monte Alto";1940
"353140 Monte Aprazível";675
"353160 Monte Castelo";1360
"353180 Monte Mor";6489
"353170 Monteiro Lobato";1116
"353190 Morro Agudo";4005
"353205 Motuca";1332
"353210 Murutinga do Sul";1424
"353215 Nantes";755
"353220 Narandiba";1551
"353230 Natividade da Serra";723
"353250 Neves Paulista";2201
"353260 Nhandeara";2213
"353280 Nova Aliança";437
"353282 Nova Campina";2249
"353284 Nova Canaã Paulista";744
"353286 Nova Castilho";336
"353290 Nova Europa";2023
"353310 Nova Guataporanga";700
"353320 Nova Independência";930
"353330 Nova Luzitânia";988
"353360 Nuporanga";1799
"353410 Oriente";1882
"353430 Orlândia";4442
"353440 Osasco";10609
"353450 Oscar Bressane";853
"353460 Osvaldo Cruz";6937
"353470 Ourinhos";8772
"353480 Ouro Verde";2461
"353490 Pacaembu";2689
"353530 Palmital";3350
"353540 Panorama";829
"353550 Paraguaçu Paulista";6176
"353560 Paraibuna";5063
"353580 Paranapanema";697
"353590 Paranapuã";1230
"353600 Parapuã";2886
"353620 Pariquera-Açu";3809
"353625 Parisi";696
"353630 Patrocínio Paulista";3307
"353640 Paulicéia";1841
"353690 Pedranópolis";855
"353700 Pedregulho";572
"353710 Pedreira";3126
"353715 Pedrinhas Paulista";230
"353720 Pedro de Toledo";2686
"353730 Penápolis";14310
"353740 Pereira Barreto";2862
"353750 Pereiras";2469
