"352580 Júlio Mesquita";1466
"352590 Jundiaí";32327
"352600 Junqueirópolis";5559
"352610 Juquiá";3292
"352620 Juquitiba";7166
"352630 Lagoinha";1650
"352650 Lavínia";1778
"352660 Lavrinhas";1347
"352670 Leme";13501
"352680 Lençóis Paulista";18360
"352690 Limeira";9805
"352700 Lindóia";3690
"352710 Lins";17630
"352720 Lorena";7629
"352725 Lourdes";683
"352740 Lucélia";5428
"352760 Luís Antônio";3146
"352770 Luiziânia";1579
"352780 Lupércio";1348
"352790 Lutécia";1839
"352800 Macatuba";4923
"352820 Macedônia";1223
"352830 Magda";1217
"352840 Mairinque";4872
"352850 Mairiporã";7586
"352870 Marabá Paulista";1473
"352900 Marília";50947
"352910 Marinópolis";706
"352920 Martinópolis";4879
"352930 Matão";6959
"352940 Mauá";55479
"352960 Meridiano";1256
"352965 Mesópolis";642
"352970 Miguelópolis";3824
"352980 Mineiros do Tietê";1033
"353000 Mira Estrela";1033
"352990 Miracatu";3309
"353010 Mirandópolis";6968
"353020 Mirante do Paranapanema";5370
"353030 Mirassol";5172
"353050 Mococa";6764
"353060 Mogi das Cruzes";8639
"353070 Mogi Guaçu";39865
"353080 Mogi Mirim";16702
"353090 Mombuca";911
"353100 Monções";680
"353110 Mongaguá";9469
"353120 Monte Alegre do Sul";2278
"353130 Monte Alto";3804
"353140 Monte Aprazível";3746
"353150 Monte Azul Paulista";394
"353160 Monte Castelo";1377
"353180 Monte Mor";18535
"353170 Monteiro Lobato";1238
"353190 Morro Agudo";5957
"353205 Motuca";1383
"353210 Murutinga do Sul";1503
"353215 Nantes";789
"353220 Narandiba";1393
"353230 Natividade da Serra";702
"353250 Neves Paulista";2197
"353260 Nhandeara";2333
"353280 Nova Aliança";2058
"353282 Nova Campina";2306
"353284 Nova Canaã Paulista";748
"353286 Nova Castilho";380
"353290 Nova Europa";2769
"353300 Nova Granada";889
"353310 Nova Guataporanga";805
"353320 Nova Independência";897
"353330 Nova Luzitânia";1105
"353350 Novo Horizonte";834
"353360 Nuporanga";2016
"353390 Olímpia";1672
"353400 Onda Verde";1003
"353410 Oriente";1929
"353430 Orlândia";3001
"353440 Osasco";79060
"353450 Oscar Bressane";917
"353460 Osvaldo Cruz";5443
"353470 Ourinhos";8707
"353480 Ouro Verde";2547
"353490 Pacaembu";2835
"353500 Palestina";433
"353510 Palmares Paulista";1886
"353520 Palmeira d'Oeste";2071
"353530 Palmital";3404
"353540 Panorama";2172
"353550 Paraguaçu Paulista";6783
"353560 Paraibuna";5040
"353570 Paraíso";1877
"353580 Paranapanema";2128
"353590 Paranapuã";1345
"353600 Parapuã";2988
"353620 Pariquera-Açu";5471
"353625 Parisi";733
"353630 Patrocínio Paulista";3614
"353640 Paulicéia";2322
"353657 Paulistânia";528
"353670 Pederneiras";1163
"353690 Pedranópolis";867
"353700 Pedregulho";929
"353710 Pedreira";8398
"353715 Pedrinhas Paulista";827
"353720 Pedro de Toledo";869
"353730 Penápolis";17912
"353740 Pereira Barreto";6291
"353750 Pereiras";2505
"353760 Peruíbe";11994
"353770 Piacatu";1821
"353780 Piedade";1373
"353790 Pilar do Sul";2399
"353800 Pindamonhangaba";15727
"353810 Pindorama";506
"353830 Piquerobi";1118
"353850 Piquete";3770
"353870 Piracicaba";30828
"353880 Piraju";10834
"353890 Pirajuí";2797
"353900 Pirangi";2407
"353910 Pirapora do Bom Jesus";4645
"353920 Pirapozinho";7574
"353930 Pirassununga";14749
"353940 Piratininga";816
"353950 Pitangueiras";10322
"353960 Planalto";1477
"353970 Platina";1001
"353980 Poá";8578
"354000 Pompéia";6088
"354010 Pongaí";1234
"354020 Pontal";4850
"354025 Pontalinda";1320
"354030 Pontes Gestal";924
"354040 Populina";1560
"354050 Porangaba";2636
"354060 Porto Feliz";10218
"354070 Porto Ferreira";3063
"354075 Potim";5057
"354080 Potirendaba";2831
"354085 Pracinha";480
"354100 Praia Grande";78731
"354105 Pratânia";945
"354120 Presidente Bernardes";4036
"354130 Presidente Epitácio";9367
"354140 Presidente Prudente";13243
"354150 Presidente Venceslau";6750
"354160 Promissão";6009
"354165 Quadra";1065
"354170 Quatá";3845
"354180 Queiroz";790
"354190 Queluz";2552
"354200 Quintana";1981
"354220 Rancharia";6787
"354230 Redenção da Serra";866
"354240 Regente Feijó";5377
"354250 Reginópolis";164
"354260 Registro";11314
"354270 Restinga";1396
"354280 Ribeira";985
"354290 Ribeirão Bonito";2889
"354300 Ribeirão Branco";5227
"354310 Ribeirão Corrente";643
"354320 Ribeirão do Sul";1281
"354323 Ribeirão dos Índios";794
"354325 Ribeirão Grande";2386
"354330 Ribeirão Pires";9094
"354340 Ribeirão Preto";57044
"354360 Rifaina";671
"354370 Rincão";436
"354380 Rinópolis";2883
"354390 Rio Claro";14480
"354420 Riolândia";707
"354350 Riversul";2026
"354425 Rosana";5068
"354430 Roseira";1652
"354440 Rubiácea";869
"354450 Rubinéia";858
"354460 Sabino";1732
"354470 Sagres";756
"354490 Sales Oliveira";2512
"354510 Salmourão";1349
"354530 Salto de Pirapora";11553
"354540 Salto Grande";1525
"354550 Sandovalina";1126
"354580 Santa Bárbara d'Oeste";403
"354600 Santa Branca";4985
"354610 Santa Clara d'Oeste";682
"354620 Santa Cruz da Conceição";1177
"354625 Santa Cruz da Esperança";81
"354630 Santa Cruz das Palmeiras";4411
"354640 Santa Cruz do Rio Pardo";6661
"354660 Santa Fé do Sul";10117
"354670 Santa Gertrudes";5962
"354680 Santa Isabel";7903
"354710 Santa Mercedes";949
"354740 Santa Rita d'Oeste";917
"354750 Santa Rita do Passa Quatro";519
"354760 Santa Rosa de Viterbo";1656
"354765 Santa Salete";551
"354730 Santana de Parnaíba";1676
"354770 Santo Anastácio";4237
"354780 Santo André";43501
"354790 Santo Antônio da Alegria";1580
"354800 Santo Antônio de Posse";2754
"354805 Santo Antônio do Aracanguá";2522
"354820 Santo Antônio do Pinhal";1974
"354830 Santo Expedito";1016
"354840 Santópolis do Aguapeí";1390
"354850 Santos";33980
"354870 São Bernardo do Campo";140182
"354880 São Caetano do Sul";19462
"354890 São Carlos";12471
"354900 São Francisco";1038
"354910 São João da Boa Vista";5149
"354925 São João de Iracema";490
"354930 São João do Pau d'Alho";814
"354940 São Joaquim da Barra";5295
"354950 São José da Bela Vista";2313
"354960 São José do Barreiro";1280
"354970 São José do Rio Pardo";5324
"354980 São José do Rio Preto";33464
"354990 São José dos Campos";30897
"354995 São Lourenço da Serra";4267
"355000 São Luís do Paraitinga";3603
"355010 São Manuel";4121
"355020 São Miguel Arcanjo";1121
"355030 São Paulo";83449
"355040 São Pedro";1044
"355050 São Pedro do Turvo";2200
"355060 São Roque";3208
"355070 São Sebastião";22118
"355080 São Sebastião da Grama";3602
"355100 São Vicente";14377
"355120 Sarutaiá";1142
"355130 Sebastianópolis do Sul";1124
"355140 Serra Azul";1901
"355160 Serra Negra";2279
"355150 Serrana";6271
"355170 Sertãozinho";3498
"355180 Sete Barras";1455
"355190 Severínia";4578
"355200 Silveiras";1623
"355210 Socorro";3149
"355220 Sorocaba";14190
"355230 Sud Mennucci";2617
"355240 Sumaré";28571
"355255 Suzanápolis";1141
"355250 Suzano";19664
"355260 Tabapuã";1039
"355270 Tabatinga";2315
"355280 Taboão da Serra";30970
"355290 Taciba";1749
"355300 Taguaí";842
"355310 Taiaçu";1766
"355320 Taiúva";1141
"355330 Tambaú";3864
"355340 Tanabi";6647
"355365 Taquaral";865
"355380 Taquarituba";4129
"355385 Taquarivaí";1498
"355390 Tarabai";2202
"355395 Tarumã";4247
"355400 Tatuí";6789
"355410 Taubaté";10915
"355430 Teodoro Sampaio";6426
"355440 Terra Roxa";2553
"355450 Tietê";4392
"355460 Timburi";900
"355475 Trabiju";484
"355480 Tremembé";7830
"355490 Três Fronteiras";1018
"355500 Tupã";8700
"355510 Tupi Paulista";3242
"355520 Turiúba";697
"355530 Turmalina";829
"355535 Ubarana";1622
"355540 Ubatuba";22796
"355550 Ubirajara";1362
"355560 Uchoa";2810
"355580 Urânia";3101
"355590 Uru";518
"355600 Urupês";811
"355610 Valentim Gentil";2862
"355630 Valparaíso";5867
"355640 Vargem Grande do Sul";10729
"355645 Vargem Grande Paulista";8156
"355650 Várzea Paulista";9307
"355660 Vera Cruz";931
"355680 Viradouro";3997
"355690 Vista Alegre do Alto";944
"355695 Vitória Brasil";602
"355700 Votorantim";1969
"355710 Votuporanga";13699
"355715 Zacarias";783

