"351590 Floreal";662.49
"351600 Flórida Paulista";613.90
"351610 Florínia";523.07
"351620 Franca";836.61
"351630 Francisco Morato";453.17
"351640 Franco da Rocha";605.40
"351650 Gabriel Monteiro";710.33
"351660 Gália";561.58
"351670 Garça";767.16
"351680 Gastão Vidigal";718.40
"351685 Gavião Peixoto";562.15
"351690 General Salgado";767.23
"351700 Getulina";587.28
"351710 Glicério";777.25
"351720 Guaiçara";607.39
"351730 Guaimbê";528.52
"351740 Guaíra";850.71
"351750 Guapiaçu";733.93
"351760 Guapiara";403.19
"351770 Guará";639.94
"351780 Guaraçaí";608.40
"351790 Guaraci";611.53
"351800 Guarani d'Oeste";552.64
"351810 Guarantã";608.89
"351820 Guararapes";732.40
"351830 Guararema";707.21
"351840 Guaratinguetá";915.87
"351850 Guareí";587.82
"351860 Guariba";663.95
"351870 Guarujá";719.02
"351880 Guarulhos";790.79
"351885 Guatapará";670.13
"351890 Guzolândia";532.68
"351900 Herculândia";538.22
"351905 Holambra";1258.84
"351907 Hortolândia";659.28
"351910 Iacanga";710.36
"351920 Iacri";626.58
"351925 Iaras";488.22
"351930 Ibaté";517.37
"351940 Ibirá";797.14
"351950 Ibirarema";586.89
"351960 Ibitinga";770.90
"351970 Ibiúna";607.88
"351980 Icém";684.22
"351990 Iepê";597.04
"352000 Igaraçu do Tietê";587.44
"352010 Igarapava";1220.71
"352020 Igaratá";548.05
"352030 Iguape";564.03
"352042 Ilha Comprida";562.06
"352044 Ilha Solteira";1043.33
"352040 Ilhabela";751.03
"352050 Indaiatuba";1067.69
"352060 Indiana";675.98
"352070 Indiaporã";677.79
"352080 Inúbia Paulista";570.22
"352090 Ipaussu";665.92
"352100 Iperó";540.64
"352110 Ipeúna";773.52
"352115 Ipiguá";593.88
"352120 Iporanga";417.09
"352130 Ipuã";891.43
"352140 Iracemápolis";742.08
"352150 Irapuã";573.80
"352160 Irapuru";581.25
"352170 Itaberá";450.45
"352180 Itaí";590.19
"352190 Itajobi";721.85
"352200 Itaju";605.46
"352210 Itanhaém";670.10
"352215 Itaóca";389.76
"352220 Itapecerica da Serra";587.95
"352230 Itapetininga";731.57
"352240 Itapeva";617.21
"352250 Itapevi";526.41
"352260 Itapira";830.59
"352265 Itapirapuã Paulista";319.51
"352270 Itápolis";782.82
"352280 Itaporanga";548.79
"352290 Itapuí";665.02
"352300 Itapura";528.71
"352310 Itaquaquecetuba";472.62
"352320 Itararé";499.69
"352330 Itariri";413.84
"352340 Itatiba";1049.94
"352350 Itatinga";561.37
"352360 Itirapina";766.12
"352370 Itirapuã";521.75
"352380 Itobi";610.74
"352390 Itu";998.53
"352400 Itupeva";825.20
"352410 Ituverava";941.43
"352420 Jaborandi";545.26
"352430 Jaboticabal";992.02
"352440 Jacareí";823.66
"352450 Jaci";622.25
"352460 Jacupiranga";563.09
"352470 Jaguariúna";1017.06
"352480 Jales";837.04
"352490 Jambeiro";732.44
"352500 Jandira";770.61
"352510 Jardinópolis";701.73
"352520 Jarinu";702.51
"352530 Jaú";939.63
"352540 Jeriquara";546.89
"352550 Joanópolis";631.76
"352560 João Ramalho";625.41
"352570 José Bonifácio";856.84
"352580 Júlio Mesquita";479.75
"352585 Jumirim";707.41
"352590 Jundiaí";1408.10
"352600 Junqueirópolis";729.77
"352610 Juquiá";462.07
"352620 Juquitiba";528.84
"352630 Lagoinha";565.29
"352640 Laranjal Paulista";743.80
"352650 Lavínia";609.18
"352660 Lavrinhas";480.31
"352670 Leme";741.94
"352680 Lençóis Paulista";806.43
"352690 Limeira";885.02
"352700 Lindóia";711.07
"352710 Lins";898.97
"352720 Lorena";769.50
"352725 Lourdes";607.00
"352730 Louveira";1019.54
"352740 Lucélia";737.10
"352750 Lucianópolis";773.27
"352760 Luís Antônio";654.31
"352770 Luiziânia";546.48
"352780 Lupércio";542.69
"352790 Lutécia";504.84
"352800 Macatuba";918.61
"352810 Macaubal";701.14
"352820 Macedônia";639.84
"352830 Magda";721.83
"352840 Mairinque";666.59
"352850 Mairiporã";899.97
"352860 Manduri";748.73
"352870 Marabá Paulista";456.30
"352880 Maracaí";663.38
"352885 Marapoama";760.86
"352890 Mariápolis";555.01
"352900 Marília";938.57
"352910 Marinópolis";552.77
"352920 Martinópolis";628.66
"352930 Matão";915.96
"352940 Mauá";680.48
"352950 Mendonça";697.88
"352960 Meridiano";681.07
"352965 Mesópolis";527.48
"352970 Miguelópolis";643.34
"352980 Mineiros do Tietê";694.22
"353000 Mira Estrela";611.58
"352990 Miracatu";435.98
"353010 Mirandópolis";739.77
"353020 Mirante do Paranapanema";510.67
"353030 Mirassol";776.58
"353040 Mirassolândia";632.06
"353050 Mococa";861.67
"353060 Mogi das Cruzes";887.95
"353070 Mogi Guaçu";791.42
"353080 Mogi Mirim";918.99
"353090 Mombuca";783.02
"353100 Monções";748.85
"353110 Mongaguá";669.34
"353120 Monte Alegre do Sul";859.29
"353130 Monte Alto";827.19
"353140 Monte Aprazível";1021.97
"353150 Monte Azul Paulista";761.62
"353160 Monte Castelo";635.21
"353180 Monte Mor";657.86
"353170 Monteiro Lobato";579.50
"353190 Morro Agudo";678.41
"353200 Morungaba";696.79
"353205 Motuca";521.84
"353210 Murutinga do Sul";628.28
"353215 Nantes";468.41
"353220 Narandiba";477.57
"353230 Natividade da Serra";487.80
"353240 Nazaré Paulista";529.45
"353250 Neves Paulista";782.89
"353260 Nhandeara";872.31
"353270 Nipoã";626.72
"353280 Nova Aliança";655.38
"353282 Nova Campina";329.24
"353284 Nova Canaã Paulista";519.87
"353286 Nova Castilho";569.01
"353290 Nova Europa";694.85
"353300 Nova Granada";729.72
"353310 Nova Guataporanga";651.46
"353320 Nova Independência";531.22
"353330 Nova Luzitânia";630.17
"353340 Nova Odessa";838.76
"353325 Novais";662.20
"353350 Novo Horizonte";801.60
"353360 Nuporanga";745.30
"353370 Ocauçu";543.57
"353380 Óleo";670.90
"353390 Olímpia";771.53
"353400 Onda Verde";582.72
"353410 Oriente";683.37
